temp_station_name,record_date,temp_value
Satkhira,1986/11/14,30.2
Satkhira,1986/11/15,30.3
Satkhira,1986/11/16,30.8
Satkhira,1986/11/17,30.9
Satkhira,1986/11/18,32.3
Satkhira,1986/11/19,30.5
Satkhira,1986/11/20,30
Satkhira,1986/11/21,29.5
Satkhira,1986/11/22,29
Satkhira,1986/11/23,30
Satkhira,1986/11/24,30
Satkhira,1986/11/25,30.5
Satkhira,1986/11/26,31.3
Satkhira,1986/11/27,34
Satkhira,1986/11/28,30.2
Satkhira,1986/11/29,30.5
Satkhira,1986/11/30,30
Satkhira,1986/12/01,29.6
Satkhira,1986/12/02,28.9
Satkhira,1986/12/03,28.6
Satkhira,1986/12/04,29
Satkhira,1986/12/05,28.6
Satkhira,1986/12/06,29
Satkhira,1986/12/07,28.5
Satkhira,1986/12/08,28.6
Satkhira,1986/12/09,28.8
Satkhira,1986/12/10,28.7
Satkhira,1986/12/11,29.2
Satkhira,1986/12/12,29
Satkhira,1986/12/13,30.2
Satkhira,1986/12/14,29.2
Satkhira,1986/12/15,29.3
Satkhira,1986/12/16,29
Satkhira,1986/12/17,29.1
Satkhira,1986/12/18,29
Satkhira,1986/12/19,30.3
Satkhira,1986/12/20,28.1
Satkhira,1986/12/21,26.7
Satkhira,1986/12/22,25.2
Satkhira,1986/12/23,26.3
Satkhira,1986/12/24,26.4
Satkhira,1986/12/25,27.4
Satkhira,1986/12/26,28.3
Satkhira,1986/12/27,27
Satkhira,1986/12/28,21.9
Satkhira,1986/12/29,25.4
Satkhira,1986/12/30,25.7
Satkhira,1986/12/31,25.3
Satkhira,1987/01/01,24.7
Satkhira,1987/01/02,24.8
Satkhira,1987/01/03,25
Satkhira,1987/01/04,26.1
Satkhira,1987/01/05,25.7
Satkhira,1987/01/06,27.2
Satkhira,1987/01/07,24.4
Satkhira,1987/01/08,28.4
Satkhira,1987/01/09,28.4
Satkhira,1987/01/10,28.3
Satkhira,1987/01/11,29.3
Satkhira,1987/01/12,28
Satkhira,1987/01/13,28.5
Satkhira,1987/01/14,28.3
Satkhira,1987/01/15,27.5
Satkhira,1987/01/16,27.1
Satkhira,1987/01/17,26.8
Satkhira,1987/01/18,28.1
Satkhira,1987/01/19,27
Satkhira,1987/01/20,24.7
Satkhira,1987/01/21,22.2
Satkhira,1987/01/22,24.5
Satkhira,1987/01/23,26.2
Satkhira,1987/01/24,26.2
Satkhira,1987/01/25,25.8
Satkhira,1987/01/26,26.3
Satkhira,1987/01/27,27
Satkhira,1987/01/28,27.6
Satkhira,1987/01/29,28
Satkhira,1987/01/30,28
Satkhira,1987/01/31,29
Satkhira,1987/02/01,29.7
Satkhira,1987/02/02,29.5
Satkhira,1987/02/03,25.8
Satkhira,1987/02/04,28.6
Satkhira,1987/02/05,26.7
Satkhira,1987/02/06,27
Satkhira,1987/02/07,28.2
Satkhira,1987/02/08,28.5
Satkhira,1987/02/09,29.1
Satkhira,1987/02/10,29
Satkhira,1987/02/11,29
Satkhira,1987/02/12,30
Satkhira,1987/02/13,31.4
Satkhira,1987/02/14,32
Satkhira,1987/02/15,31.5
Satkhira,1987/02/16,30.5
Satkhira,1987/02/17,31.3
Satkhira,1987/02/18,31.8
Satkhira,1987/02/19,31.6
Satkhira,1987/02/20,31.6
Satkhira,1987/02/21,32.9
Satkhira,1987/02/22,33
Satkhira,1987/02/23,33.9
Satkhira,1987/02/24,33.3
Satkhira,1987/02/25,34.6
Satkhira,1987/02/26,35
Satkhira,1987/02/27,25.7
Satkhira,1987/02/28,30
Satkhira,1987/03/01,31.3
Satkhira,1987/03/02,32
Satkhira,1987/03/03,31
Satkhira,1987/03/04,31.7
Satkhira,1987/03/05,30.9
Satkhira,1987/03/06,31.6
Satkhira,1987/03/07,32
Satkhira,1987/03/08,32.5
Satkhira,1987/03/09,32.3
Satkhira,1987/03/10,30.5
Satkhira,1987/03/11,30.7
Satkhira,1987/03/12,31.2
Satkhira,1987/03/13,31.3
Satkhira,1987/03/14,32.1
Satkhira,1987/03/15,33.3
Satkhira,1987/03/16,34.8
Satkhira,1987/03/17,36.7
Satkhira,1987/03/18,35.5
Satkhira,1987/03/19,35.4
Satkhira,1987/03/20,35.7
Satkhira,1987/03/21,34
Satkhira,1987/03/22,35
Satkhira,1987/03/23,35.5
Satkhira,1987/03/24,35.4
Satkhira,1987/03/25,36.6
Satkhira,1987/03/26,38.7
Satkhira,1987/03/27,37
Satkhira,1987/03/28,37
Satkhira,1987/03/29,34.6
Satkhira,1987/03/30,34.2
Satkhira,1987/03/31,35.2
Satkhira,1987/04/01,35.6
Satkhira,1987/04/02,36.5
Satkhira,1987/04/03,38.3
Satkhira,1987/04/04,40.3
Satkhira,1987/04/05,39
Satkhira,1987/04/06,38.5
Satkhira,1987/04/07,39.1
Satkhira,1987/04/08,39
Satkhira,1987/04/09,34.7
Satkhira,1987/04/10,36.5
Satkhira,1987/04/11,38.2
Satkhira,1987/04/12,36.1
Satkhira,1987/04/13,36.2
Satkhira,1987/04/14,36.5
Satkhira,1987/04/15,37.5
Satkhira,1987/04/16,38.3
Satkhira,1987/04/17,38.5
Satkhira,1987/04/18,38.2
Satkhira,1987/04/19,36
Satkhira,1987/04/20,37.2
Satkhira,1987/04/21,37.4
Satkhira,1987/04/22,36.5
Satkhira,1987/04/23,34.5
Satkhira,1987/04/24,34.6
Satkhira,1987/04/25,28
Satkhira,1987/04/26,31.6
Satkhira,1987/04/27,28.3
Satkhira,1987/04/28,30.8
Satkhira,1987/04/29,32.3
Satkhira,1987/04/30,33.5
Satkhira,1987/05/01,32.9
Satkhira,1987/05/02,33.9
Satkhira,1987/05/03,24
Satkhira,1987/05/04,30.5
Satkhira,1987/05/05,30.9
Satkhira,1987/05/06,34
Satkhira,1987/05/07,34.5
Satkhira,1987/05/08,33.8
Satkhira,1987/05/09,34.4
Satkhira,1987/05/10,34.5
Satkhira,1987/05/11,35.5
Satkhira,1987/05/12,37.4
Satkhira,1987/05/13,38.3
Satkhira,1987/05/14,37
Satkhira,1987/05/16,39
Satkhira,1987/05/17,40.8
Satkhira,1987/05/18,39.9
Satkhira,1987/05/19,38.5
Satkhira,1987/05/20,38.4
Satkhira,1987/05/21,39.3
Satkhira,1987/05/22,38.4
Satkhira,1987/05/23,37.5
Satkhira,1987/05/24,37.2
Satkhira,1987/05/26,39
Satkhira,1987/05/27,38.3
Satkhira,1987/05/28,37.5
Satkhira,1987/05/29,38.3
Satkhira,1987/05/30,38.3
Satkhira,1987/05/31,38
Satkhira,1987/06/01,38.5
Satkhira,1987/06/02,37
Satkhira,1987/06/03,33.5
Satkhira,1987/06/04,27.5
Satkhira,1987/06/05,35
Satkhira,1987/06/06,37.7
Satkhira,1987/06/07,36.5
Satkhira,1987/06/08,34
Satkhira,1987/06/09,36
Satkhira,1987/06/10,34.2
Satkhira,1987/06/11,36.8
Satkhira,1987/06/12,37.4
Satkhira,1987/06/13,39
Satkhira,1987/06/14,36.7
Satkhira,1987/06/15,37.5
Satkhira,1987/06/16,37.7
Satkhira,1987/06/17,37.3
Satkhira,1987/06/18,37.5
Satkhira,1987/06/19,31.5
Satkhira,1987/06/20,29.1
Satkhira,1987/06/21,32.2
Satkhira,1987/06/22,33
Satkhira,1987/06/23,34.5
Satkhira,1987/06/24,35.5
Satkhira,1987/06/25,35.3
Satkhira,1987/06/26,35.7
Satkhira,1987/06/27,36.5
Satkhira,1987/06/28,36.5
Satkhira,1987/06/29,36.7
Satkhira,1987/06/30,35.6
Satkhira,1987/07/01,36.5
Satkhira,1987/07/02,35.5
Satkhira,1987/07/03,34.9
Satkhira,1987/07/04,32.1
Satkhira,1987/07/05,32.5
Satkhira,1987/07/06,33
Satkhira,1987/07/07,32.5
Satkhira,1987/07/08,32.5
Satkhira,1987/07/09,31.8
Satkhira,1987/07/10,32
Satkhira,1987/07/11,31.2
Satkhira,1987/07/12,32
Satkhira,1987/07/13,29.5
Satkhira,1987/07/14,33.8
Satkhira,1987/07/15,35.1
Satkhira,1987/07/16,32.5
Satkhira,1987/07/17,33
Satkhira,1987/07/18,33.2
Satkhira,1987/07/19,31.1
Satkhira,1987/07/20,32.7
Satkhira,1987/07/21,32
Satkhira,1987/07/22,33.3
Satkhira,1987/07/23,34.4
Satkhira,1987/07/24,31.1
Satkhira,1987/07/25,28.7
Satkhira,1987/07/26,30.1
Satkhira,1987/07/27,32.6
Satkhira,1987/07/28,29.3
Satkhira,1987/07/29,31.5
Satkhira,1987/07/30,33.5
Satkhira,1987/07/31,28.5
Satkhira,1987/08/01,32.3
Satkhira,1987/08/02,33
Satkhira,1987/08/03,30.5
Satkhira,1987/08/04,33.2
Satkhira,1987/08/05,32
Satkhira,1987/08/06,32.5
Satkhira,1987/08/07,33.7
Satkhira,1987/08/08,34.4
Satkhira,1987/08/09,35
Satkhira,1987/08/10,34
Satkhira,1987/08/11,32
Satkhira,1987/08/12,33.9
Satkhira,1987/08/13,34
Satkhira,1987/08/14,33
Satkhira,1987/08/15,32.9
Satkhira,1987/08/16,35.7
Satkhira,1987/08/17,35.5
Satkhira,1987/08/18,37
Satkhira,1987/08/19,33.2
Satkhira,1987/08/20,30.1
Satkhira,1987/08/21,31.4
Satkhira,1987/08/22,32.6
Satkhira,1987/08/23,34.8
Satkhira,1987/08/24,35.1
Satkhira,1987/08/25,30.7
Satkhira,1987/08/26,27.3
Satkhira,1987/08/27,31.7
Satkhira,1987/08/28,31.8
Satkhira,1987/08/29,32.4
Satkhira,1987/08/30,33
Satkhira,1987/08/31,33.6
Satkhira,1987/09/01,34.7
Satkhira,1987/09/02,33.5
Satkhira,1987/09/03,33
Satkhira,1987/09/04,32.5
Satkhira,1987/09/05,33.6
Satkhira,1987/09/06,32.9
Satkhira,1987/09/07,34.7
Satkhira,1987/09/08,34
Satkhira,1987/09/09,34.1
Satkhira,1987/09/10,33.6
Satkhira,1987/09/11,27.3
Satkhira,1987/09/12,33.5
Satkhira,1987/09/13,31.1
Satkhira,1987/09/14,30
Satkhira,1987/09/15,33.4
Satkhira,1987/09/16,34.4
Satkhira,1987/09/17,34
Satkhira,1987/09/18,34
Satkhira,1987/09/19,35
Satkhira,1987/09/20,35.1
Satkhira,1987/09/21,34.8
Satkhira,1987/09/22,32.4
Satkhira,1987/09/23,31.3
Satkhira,1987/09/24,30.5
Satkhira,1987/09/25,29.4
Satkhira,1987/09/26,33.5
Satkhira,1987/09/27,33
Satkhira,1987/09/28,35
Satkhira,1987/09/29,34.7
Satkhira,1987/09/30,34.5
Satkhira,1987/10/01,34.5
Satkhira,1987/10/02,35.7
Satkhira,1987/10/03,35
Satkhira,1987/10/04,35.1
Satkhira,1987/10/05,35.4
Satkhira,1987/10/06,35
Satkhira,1987/10/07,34.7
Satkhira,1987/10/08,34.1
Satkhira,1987/10/09,30.7
Satkhira,1987/10/10,33.5
Satkhira,1987/10/11,34.9
Satkhira,1987/10/12,35.5
Satkhira,1987/10/13,35
Satkhira,1987/10/14,35.2
Satkhira,1987/10/15,34.1
Satkhira,1987/10/16,34.8
Satkhira,1987/10/17,35.5
Satkhira,1987/10/18,35
Satkhira,1987/10/19,34.4
Satkhira,1987/10/20,30.7
Satkhira,1987/10/21,32.5
Satkhira,1987/10/22,32.2
Satkhira,1987/10/23,31.5
Satkhira,1987/10/24,32.3
Satkhira,1987/10/25,33.4
Satkhira,1987/10/26,33.5
Satkhira,1987/10/27,33.8
Satkhira,1987/10/28,33.7
Satkhira,1987/10/29,33.7
Satkhira,1987/10/30,33
Satkhira,1987/10/31,33
Satkhira,1987/11/01,31
Satkhira,1987/11/02,32
Satkhira,1987/11/03,31.7
Satkhira,1987/11/04,27.1
Satkhira,1987/11/05,33
Satkhira,1987/11/06,32.4
Satkhira,1987/11/07,31.7
Satkhira,1987/11/08,33.7
Satkhira,1987/11/09,33.4
Satkhira,1987/11/10,33.7
Satkhira,1987/11/11,33.4
Satkhira,1987/11/12,31.6
Satkhira,1987/11/13,29.8
Satkhira,1987/11/14,29.8
Satkhira,1987/11/15,29
Satkhira,1987/11/16,28.5
Satkhira,1987/11/17,31.4
Satkhira,1987/11/18,31.2
Satkhira,1987/11/19,30.7
Satkhira,1987/11/20,31.9
Satkhira,1987/11/21,30.5
Satkhira,1987/11/22,31.1
Satkhira,1987/11/23,31
Satkhira,1987/11/24,31.1
Satkhira,1987/11/25,30.5
Satkhira,1987/11/26,30
Satkhira,1987/11/27,29.8
Satkhira,1987/11/28,30.3
Satkhira,1987/11/29,29.7
Satkhira,1987/11/30,30
Satkhira,1987/12/01,30.3
Satkhira,1987/12/02,30.5
Satkhira,1987/12/03,29.9
Satkhira,1987/12/04,30
Satkhira,1987/12/05,29.6
Satkhira,1987/12/06,30.1
Satkhira,1987/12/07,29.4
Satkhira,1987/12/08,30
Satkhira,1987/12/09,30
Satkhira,1987/12/10,30.8
Satkhira,1987/12/11,29.5
Satkhira,1987/12/12,29.5
Satkhira,1987/12/13,24.2
Satkhira,1987/12/14,25.8
Satkhira,1987/12/15,26.4
Satkhira,1987/12/16,27
Satkhira,1987/12/17,27.1
Satkhira,1987/12/18,28.3
Satkhira,1987/12/19,26.4
Satkhira,1987/12/20,28.5
Satkhira,1987/12/21,29.2
Satkhira,1987/12/22,29.3
Satkhira,1987/12/23,28
Satkhira,1987/12/24,28
Satkhira,1987/12/25,27.3
Satkhira,1987/12/26,28.6
Satkhira,1987/12/27,28.2
Satkhira,1987/12/28,27.5
Satkhira,1987/12/29,26
Satkhira,1987/12/30,26.6
Satkhira,1987/12/31,26.8
Satkhira,1988/01/01,27.5
Satkhira,1988/01/02,27
Satkhira,1988/01/03,27.8
Satkhira,1988/01/04,27.6
Satkhira,1988/01/05,28.5
Satkhira,1988/01/06,27.4
Satkhira,1988/01/07,28.5
Satkhira,1988/01/08,27.6
Satkhira,1988/01/09,26.5
Satkhira,1988/01/10,27.3
Satkhira,1988/01/11,27.3
Satkhira,1988/01/12,28.2
Satkhira,1988/01/13,28.5
Satkhira,1988/01/14,27.9
Satkhira,1988/01/15,29.1
Satkhira,1988/01/16,29.3
Satkhira,1988/01/17,27.2
Satkhira,1988/01/18,25.5
Satkhira,1988/01/19,26.5
Satkhira,1988/01/20,27
Satkhira,1988/01/21,27.5
Satkhira,1988/01/22,27.5
Satkhira,1988/01/23,29.6
Satkhira,1988/01/24,29.3
Satkhira,1988/01/25,28.2
Satkhira,1988/01/26,26
Satkhira,1988/01/27,25.3
Satkhira,1988/01/28,26
Satkhira,1988/01/29,26.5
Satkhira,1988/01/30,28
Satkhira,1988/01/31,27.9
Satkhira,1988/02/01,28
Satkhira,1988/02/02,28.4
Satkhira,1988/02/03,28
Satkhira,1988/02/04,29.6
Satkhira,1988/02/05,29.8
Satkhira,1988/02/06,29.5
Satkhira,1988/02/07,30.5
Satkhira,1988/02/08,30.3
Satkhira,1988/02/09,31.3
Satkhira,1988/02/10,31.5
Satkhira,1988/02/11,32
Satkhira,1988/02/12,32
Satkhira,1988/02/13,33
Satkhira,1988/02/14,32.5
Satkhira,1988/02/15,31.5
Satkhira,1988/02/16,30.3
Satkhira,1988/02/17,29.6
Satkhira,1988/02/18,29.5
Satkhira,1988/02/19,30
Satkhira,1988/02/20,30.9
Satkhira,1988/02/21,31.1
Satkhira,1988/02/22,32
Satkhira,1988/02/23,29.8
Satkhira,1988/02/24,25.6
Satkhira,1988/02/25,30.4
Satkhira,1988/02/26,30
Satkhira,1988/02/27,32
Satkhira,1988/02/28,32.6
Satkhira,1988/02/29,31.5
Satkhira,1988/03/01,31.8
Satkhira,1988/03/02,30.1
Satkhira,1988/03/03,31
Satkhira,1988/03/04,29.8
Satkhira,1988/03/05,30
Satkhira,1988/03/06,33.2
Satkhira,1988/03/07,33.9
Satkhira,1988/03/08,33.2
Satkhira,1988/03/09,31
Satkhira,1988/03/10,34.3
Satkhira,1988/03/11,35
Satkhira,1988/03/12,31.7
Satkhira,1988/03/13,33.8
Satkhira,1988/03/14,32.5
Satkhira,1988/03/15,32
Satkhira,1988/03/16,33
Satkhira,1988/03/17,35.7
Satkhira,1988/03/18,36.5
Satkhira,1988/03/19,32.2
Satkhira,1988/03/20,33.5
Satkhira,1988/03/21,32.2
Satkhira,1988/03/22,32.5
Satkhira,1988/03/23,34.2
Satkhira,1988/03/24,34.5
Satkhira,1988/03/25,35
Satkhira,1988/03/26,36.5
Satkhira,1988/03/27,36.5
Satkhira,1988/03/28,33.5
Satkhira,1988/03/29,35.3
Satkhira,1988/03/30,36.7
Satkhira,1988/03/31,36
Satkhira,1988/04/01,36
Satkhira,1988/04/02,36
Satkhira,1988/04/03,36.5
Satkhira,1988/04/04,38
Satkhira,1988/04/06,38
Satkhira,1988/04/07,38.5
Satkhira,1988/04/08,38
Satkhira,1988/04/09,36.8
Satkhira,1988/04/10,37.9
Satkhira,1988/04/11,38.2
Satkhira,1988/04/12,39
Satkhira,1988/04/13,39.3
Satkhira,1988/04/14,36
Satkhira,1988/04/15,35
Satkhira,1988/04/16,36
Satkhira,1988/04/17,35.5
Satkhira,1988/04/18,34.5
Satkhira,1988/04/19,35.8
Satkhira,1988/04/20,36.5
Satkhira,1988/04/21,35.7
Satkhira,1988/04/22,30
Satkhira,1988/04/23,34
Satkhira,1988/04/24,34.5
Satkhira,1988/04/25,35.8
Satkhira,1988/04/26,32
Satkhira,1988/04/27,37
Satkhira,1988/04/28,38
Satkhira,1988/04/29,30.5
Satkhira,1988/04/30,33.1
Satkhira,1988/05/01,33.4
Satkhira,1988/05/02,34.6
Satkhira,1988/05/03,34.8
Satkhira,1988/05/04,35.2
Satkhira,1988/05/05,36.5
Satkhira,1988/05/06,37.5
Satkhira,1988/05/07,36.5
Satkhira,1988/05/08,35
Satkhira,1988/05/09,35.5
Satkhira,1988/05/10,35.8
Satkhira,1988/05/11,36.7
Satkhira,1988/05/12,36.3
Satkhira,1988/05/13,36
Satkhira,1988/05/14,33.2
Satkhira,1988/05/15,33
Satkhira,1988/05/16,29.5
Satkhira,1988/05/17,31.7
Satkhira,1988/05/18,34.5
Satkhira,1988/05/19,31.5
Satkhira,1988/05/20,32
Satkhira,1988/05/21,30.5
Satkhira,1988/05/22,36
Satkhira,1988/05/23,35.5
Satkhira,1988/05/24,35
Satkhira,1988/05/25,35.3
Satkhira,1988/05/26,35
Satkhira,1988/05/27,35.5
Satkhira,1988/05/28,35.4
Satkhira,1988/05/29,34.9
Satkhira,1988/05/30,34
Satkhira,1988/05/31,28.5
Satkhira,1988/06/01,34
Satkhira,1988/06/02,36
Satkhira,1988/06/03,35.5
Satkhira,1988/06/04,37.5
Satkhira,1988/06/05,37.5
Satkhira,1988/06/06,38
Satkhira,1988/06/07,32.5
Satkhira,1988/06/08,32.3
Satkhira,1988/06/09,30
Satkhira,1988/06/10,29.5
Satkhira,1988/06/11,30
Satkhira,1988/06/12,28
Satkhira,1988/06/13,32
Satkhira,1988/06/14,29.7
Satkhira,1988/06/15,30
Satkhira,1988/06/16,32.3
Satkhira,1988/06/17,30.5
Satkhira,1988/06/18,34
Satkhira,1988/06/19,35.2
Satkhira,1988/06/20,34.8
Satkhira,1988/06/21,33.4
Satkhira,1988/06/22,30.4
Satkhira,1988/06/23,30.6
Satkhira,1988/06/24,32.7
Satkhira,1988/06/25,33
Satkhira,1988/06/26,32.7
Satkhira,1988/06/27,26.5
Satkhira,1988/06/28,32
Satkhira,1988/06/29,32.9
Satkhira,1988/06/30,33
Satkhira,1988/07/01,34
Satkhira,1988/07/02,30
Satkhira,1988/07/03,32
Satkhira,1988/07/04,32
Satkhira,1988/07/05,31.5
Satkhira,1988/07/06,33
Satkhira,1988/07/07,31.3
Satkhira,1988/07/08,31.9
Satkhira,1988/07/09,30.9
Satkhira,1988/07/10,32
Satkhira,1988/07/11,32
Satkhira,1988/07/12,32.3
Satkhira,1988/07/13,32
Satkhira,1988/07/14,32
Satkhira,1988/07/15,33.5
Satkhira,1988/07/16,34.2
Satkhira,1988/07/17,32.8
Satkhira,1988/07/18,30.5
Satkhira,1988/07/19,32.6
Satkhira,1988/07/20,33.9
Satkhira,1988/07/21,33.6
Satkhira,1988/07/22,32
Satkhira,1988/07/23,31
Satkhira,1988/07/24,31.5
Satkhira,1988/07/25,31.6
Satkhira,1988/07/26,31.5
Satkhira,1988/07/27,32.4
Satkhira,1988/07/28,33.5
Satkhira,1988/07/29,33.8
Satkhira,1988/07/30,33
Satkhira,1988/07/31,34
Satkhira,1988/08/01,32
Satkhira,1988/08/02,31.4
Satkhira,1988/08/03,29.5
Satkhira,1988/08/04,31.5
Satkhira,1988/08/05,33
Satkhira,1988/08/06,31.7
Satkhira,1988/08/07,33
Satkhira,1988/08/08,32.5
Satkhira,1988/08/09,29.6
Satkhira,1988/08/10,30.9
Satkhira,1988/08/11,31.5
Satkhira,1988/08/12,32.5
Satkhira,1988/08/13,32.5
Satkhira,1988/08/14,32.5
Satkhira,1988/08/15,32
Satkhira,1988/08/16,34.5
Satkhira,1988/08/17,33
Satkhira,1988/08/18,31.7
Satkhira,1988/08/19,32.6
Satkhira,1988/08/20,31.9
Satkhira,1988/08/21,32
Satkhira,1988/08/22,29.6
Satkhira,1988/08/23,30
Satkhira,1988/08/24,31.5
Satkhira,1988/08/25,32.1
Satkhira,1988/08/26,32.2
Satkhira,1988/08/27,32.7
Satkhira,1988/08/28,31.5
Satkhira,1988/08/29,32.6
Satkhira,1988/08/30,33.1
Satkhira,1988/08/31,33.2
Satkhira,1988/09/01,33.5
Satkhira,1988/09/02,30.4
Satkhira,1988/09/03,29.2
Satkhira,1988/09/04,32
Satkhira,1988/09/05,31
Satkhira,1988/09/06,32.7
Satkhira,1988/09/07,33.2
Satkhira,1988/09/08,31
Satkhira,1988/09/09,32
Satkhira,1988/09/10,33.2
Satkhira,1988/09/11,33.2
Satkhira,1988/09/12,34.1
Satkhira,1988/09/13,34
Satkhira,1988/09/14,34.4
Satkhira,1988/09/15,35.2
Satkhira,1988/09/16,31.6
Satkhira,1988/09/17,33
Satkhira,1988/09/18,35
Satkhira,1988/09/19,34.2
Satkhira,1988/09/20,32.3
Satkhira,1988/09/21,34
Satkhira,1988/09/22,32.2
Satkhira,1988/09/23,32.7
Satkhira,1988/09/24,34.5
Satkhira,1988/09/25,34
Satkhira,1988/09/26,33.5
Satkhira,1988/09/27,34.2
Satkhira,1988/09/28,33.5
Satkhira,1988/09/29,34.2
Satkhira,1988/09/30,31.7
Satkhira,1988/10/01,32.1
Satkhira,1988/10/02,32.5
Satkhira,1988/10/03,33.2
Satkhira,1988/10/04,33
Satkhira,1988/10/05,33
Satkhira,1988/10/06,32.5
Satkhira,1988/10/07,34.1
Satkhira,1988/10/08,33.2
Satkhira,1988/10/09,33.5
Satkhira,1988/10/10,33
Satkhira,1988/10/11,33.4
Satkhira,1988/10/12,34
Satkhira,1988/10/13,33.1
Satkhira,1988/10/14,34.3
Satkhira,1988/10/15,33.7
Satkhira,1988/10/16,34
Satkhira,1988/10/17,34
Satkhira,1988/10/18,34
Satkhira,1988/10/19,27.2
Satkhira,1988/10/20,31
Satkhira,1988/10/21,32.5
Satkhira,1988/10/22,33
Satkhira,1988/10/23,33
Satkhira,1988/10/24,33
Satkhira,1988/10/25,32.4
Satkhira,1988/10/26,33
Satkhira,1988/10/27,32
Satkhira,1988/10/28,32.5
Satkhira,1988/10/29,33.7
Satkhira,1988/10/30,33
Satkhira,1988/10/31,32.9
Satkhira,1988/11/01,33
Satkhira,1988/11/02,32.1
Satkhira,1988/11/03,32.4
Satkhira,1988/11/04,33
Satkhira,1988/11/05,32.2
Satkhira,1988/11/06,32.3
Satkhira,1988/11/07,31.2
Satkhira,1988/11/08,31.5
Satkhira,1988/11/09,31.5
Satkhira,1988/11/10,33.2
Satkhira,1988/11/11,32.5
Satkhira,1988/11/12,33.1
Satkhira,1988/11/13,33
Satkhira,1988/11/14,32.3
Satkhira,1988/11/15,32
Satkhira,1988/11/16,32
Satkhira,1988/11/17,31.5
Satkhira,1988/11/18,32.2
Satkhira,1988/11/19,32.3
Satkhira,1988/11/20,30.7
Satkhira,1988/11/21,30.8
Satkhira,1988/11/22,31.8
Satkhira,1988/11/23,31.8
Satkhira,1988/11/24,31
Satkhira,1988/11/25,30.9
Satkhira,1988/11/26,31
Satkhira,1988/11/27,29
Satkhira,1988/11/28,21.6
Satkhira,1988/11/29,22
Satkhira,1988/11/30,26.2
Satkhira,1988/12/01,25.5
Satkhira,1988/12/02,27.5
Satkhira,1988/12/03,28.2
Satkhira,1988/12/04,29
Satkhira,1988/12/05,29.5
Satkhira,1988/12/06,28.1
Satkhira,1988/12/07,29
Satkhira,1988/12/08,27.7
Satkhira,1988/12/09,28
Satkhira,1988/12/10,28.1
Satkhira,1988/12/11,28.4
Satkhira,1988/12/12,28.4
Satkhira,1988/12/13,28.4
Satkhira,1988/12/14,28.1
Satkhira,1988/12/15,28.1
Satkhira,1988/12/16,27.1
Satkhira,1988/12/17,28
Satkhira,1988/12/18,27.4
Satkhira,1988/12/19,27.3
Satkhira,1988/12/20,27.7
Satkhira,1988/12/21,27.5
Satkhira,1988/12/22,27.4
Satkhira,1988/12/23,27.9
Satkhira,1988/12/24,28.5
Satkhira,1988/12/25,28.5
Satkhira,1988/12/26,28.7
Satkhira,1988/12/27,26.5
Satkhira,1988/12/28,25.9
Satkhira,1988/12/29,24.7
Satkhira,1988/12/30,25.2
Satkhira,1988/12/31,25.5
Satkhira,1989/01/01,27.3
Satkhira,1989/01/02,27.2
Satkhira,1989/01/03,27.4
Satkhira,1989/01/04,25.6
Satkhira,1989/01/05,26
Satkhira,1989/01/06,27.1
Satkhira,1989/01/07,27
Satkhira,1989/01/08,27.5
Satkhira,1989/01/09,27
Satkhira,1989/01/10,22.9
Satkhira,1989/01/11,22.3
Satkhira,1989/01/12,21.5
Satkhira,1989/01/13,21.1
Satkhira,1989/01/14,22.8
Satkhira,1989/01/15,24.1
Satkhira,1989/01/16,25.3
Satkhira,1989/01/17,21.6
Satkhira,1989/01/18,24
Satkhira,1989/01/19,23.9
Satkhira,1989/01/20,25.3
Satkhira,1989/01/21,24
Satkhira,1989/01/22,23.5
Satkhira,1989/01/23,23.6
Satkhira,1989/01/24,24.7
Satkhira,1989/01/25,25.5
Satkhira,1989/01/26,26
Satkhira,1989/01/27,27.6
Satkhira,1989/01/28,25
Satkhira,1989/01/29,26.5
Satkhira,1989/01/30,26
Satkhira,1989/01/31,26.1
Satkhira,1989/02/01,28.5
Satkhira,1989/02/02,29.6
Satkhira,1989/02/03,28.3
Satkhira,1989/02/04,28.3
Satkhira,1989/02/05,30.7
Satkhira,1989/02/06,31.5
Satkhira,1989/02/07,31.5
Satkhira,1989/02/08,31.7
Satkhira,1989/02/09,28
Satkhira,1989/02/10,29.2
Satkhira,1989/02/11,27.5
Satkhira,1989/02/12,26.5
Satkhira,1989/02/13,27.5
Satkhira,1989/02/14,30
Satkhira,1989/02/15,30.8
Satkhira,1989/02/16,31
Satkhira,1989/02/17,30.3
Satkhira,1989/02/18,30.2
Satkhira,1989/02/19,30
Satkhira,1989/02/20,23.7
Satkhira,1989/02/21,26.5
Satkhira,1989/02/22,28.6
Satkhira,1989/02/23,27.5
Satkhira,1989/02/24,26.8
Satkhira,1989/02/25,28.4
Satkhira,1989/02/26,29.6
Satkhira,1989/02/27,31.5
Satkhira,1989/02/28,33.9
Satkhira,1989/03/01,33.8
Satkhira,1989/03/02,34.4
Satkhira,1989/03/03,31.6
Satkhira,1989/03/04,30.9
Satkhira,1989/03/05,32
Satkhira,1989/03/06,32.7
Satkhira,1989/03/07,33.6
Satkhira,1989/03/08,32.5
Satkhira,1989/03/09,33.6
Satkhira,1989/03/10,33.8
Satkhira,1989/03/11,29.5
Satkhira,1989/03/12,30.3
Satkhira,1989/03/13,31.7
