country_name,Source_Code,Source,Year,Unit,Emissions_Quantity,Gas_Name,Type_of_Emissions
Bangladesh,6505,Food Household Consumption,2013,kt,1557.6581,CO2,Emission
Bangladesh,6505,Food Household Consumption,2014,kt,1781.531,CO2,Emission
Bangladesh,6505,Food Household Consumption,2015,kt,1862.9886,CO2,Emission
Bangladesh,6505,Food Household Consumption,2016,kt,2301.0728,CO2,Emission
Bangladesh,6505,Food Household Consumption,2017,kt,2465.342,CO2,Emission
Bangladesh,6505,Food Household Consumption,2018,kt,2671.4729,CO2,Emission
Bangladesh,6505,Food Household Consumption,2019,kt,2799.0334,CO2,Emission
Bangladesh,6505,Food Household Consumption,2020,kt,2789.7907,CO2,Emission
Bangladesh,6505,Food Household Consumption,2021,kt,3032.616,CO2,Emission
Bangladesh,6505,Food Household Consumption,2022,kt,3133.5719,CO2,Emission
Bangladesh,6505,Food Household Consumption,2023,kt,3133.5719,CO2,Emission
Bangladesh,6815,Food Transport,1990,kt,177.1783,CO2,Emission
Bangladesh,6815,Food Transport,1991,kt,197.7741,CO2,Emission
Bangladesh,6815,Food Transport,1992,kt,227.9095,CO2,Emission
Bangladesh,6815,Food Transport,1993,kt,233.9881,CO2,Emission
Bangladesh,6815,Food Transport,1994,kt,238.7188,CO2,Emission
Bangladesh,6815,Food Transport,1995,kt,288.261,CO2,Emission
Bangladesh,6815,Food Transport,1996,kt,317.7688,CO2,Emission
Bangladesh,6815,Food Transport,1997,kt,359.158,CO2,Emission
Bangladesh,6815,Food Transport,1998,kt,367.2769,CO2,Emission
Bangladesh,6815,Food Transport,1999,kt,334.9289,CO2,Emission
Bangladesh,6815,Food Transport,2000,kt,328.4154,CO2,Emission
Bangladesh,6815,Food Transport,2001,kt,408.9703,CO2,Emission
Bangladesh,6815,Food Transport,2002,kt,415.5431,CO2,Emission
Bangladesh,6815,Food Transport,2003,kt,425.1213,CO2,Emission
Bangladesh,6815,Food Transport,2004,kt,468.354,CO2,Emission
Bangladesh,6815,Food Transport,2005,kt,534.9113,CO2,Emission
Bangladesh,6815,Food Transport,2006,kt,571.165,CO2,Emission
Bangladesh,6815,Food Transport,2007,kt,577.1257,CO2,Emission
Bangladesh,6815,Food Transport,2008,kt,654.1657,CO2,Emission
Bangladesh,6815,Food Transport,2009,kt,696.2833,CO2,Emission
Bangladesh,6815,Food Transport,2010,kt,815.106,CO2,Emission
Bangladesh,6815,Food Transport,2011,kt,953.0373,CO2,Emission
Bangladesh,6815,Food Transport,2012,kt,962.3066,CO2,Emission
Bangladesh,6815,Food Transport,2013,kt,914.858,CO2,Emission
Bangladesh,6815,Food Transport,2014,kt,987.934,CO2,Emission
Bangladesh,6815,Food Transport,2015,kt,1036.6867,CO2,Emission
Bangladesh,6815,Food Transport,2016,kt,1098.6523,CO2,Emission
Bangladesh,6815,Food Transport,2017,kt,1218.186,CO2,Emission
Bangladesh,6815,Food Transport,2018,kt,1327.681,CO2,Emission
Bangladesh,6815,Food Transport,2019,kt,1294.3726,CO2,Emission
Bangladesh,6815,Food Transport,2020,kt,1144.7768,CO2,Emission
Bangladesh,6815,Food Transport,2021,kt,1270.1173,CO2,Emission
Bangladesh,6815,Food Transport,2022,kt,1408.9053,CO2,Emission
Bangladesh,6815,Food Transport,2023,kt,1408.9053,CO2,Emission
Bangladesh,6821,Energy,1961,kt,1450,CO2,Emission
Bangladesh,6821,Energy,1962,kt,1560,CO2,Emission
Bangladesh,6821,Energy,1963,kt,1760,CO2,Emission
Bangladesh,6821,Energy,1964,kt,1760,CO2,Emission
Bangladesh,6821,Energy,1965,kt,2360,CO2,Emission
Bangladesh,6821,Energy,1966,kt,2520,CO2,Emission
Bangladesh,6821,Energy,1967,kt,2510,CO2,Emission
Bangladesh,6821,Energy,1968,kt,2720,CO2,Emission
Bangladesh,6821,Energy,1969,kt,3040,CO2,Emission
Bangladesh,6821,Energy,1970,kt,3400,CO2,Emission
Bangladesh,6821,Energy,1971,kt,3470,CO2,Emission
Bangladesh,6821,Energy,1972,kt,3500,CO2,Emission
Bangladesh,6821,Energy,1973,kt,4540,CO2,Emission
Bangladesh,6821,Energy,1974,kt,4610,CO2,Emission
Bangladesh,6821,Energy,1975,kt,4790,CO2,Emission
Bangladesh,6821,Energy,1976,kt,5490,CO2,Emission
Bangladesh,6821,Energy,1977,kt,5660,CO2,Emission
Bangladesh,6821,Energy,1978,kt,5850,CO2,Emission
Bangladesh,6821,Energy,1979,kt,6490,CO2,Emission
Bangladesh,6821,Energy,1980,kt,7470,CO2,Emission
Bangladesh,6821,Energy,1981,kt,7770,CO2,Emission
Bangladesh,6821,Energy,1982,kt,8450,CO2,Emission
Bangladesh,6821,Energy,1983,kt,8120,CO2,Emission
Bangladesh,6821,Energy,1984,kt,9010,CO2,Emission
Bangladesh,6821,Energy,1985,kt,10100,CO2,Emission
Bangladesh,6821,Energy,1986,kt,11300,CO2,Emission
Bangladesh,6821,Energy,1987,kt,11700,CO2,Emission
Bangladesh,6821,Energy,1988,kt,13400,CO2,Emission
Bangladesh,6821,Energy,1989,kt,13300,CO2,Emission
Bangladesh,6821,Energy,1990,kt,14000,CO2,Emission
Bangladesh,6821,Energy,1991,kt,14700,CO2,Emission
Bangladesh,6821,Energy,1992,kt,15300,CO2,Emission
Bangladesh,6821,Energy,1993,kt,16000,CO2,Emission
Bangladesh,6821,Energy,1994,kt,17500,CO2,Emission
Bangladesh,6821,Energy,1995,kt,21000,CO2,Emission
Bangladesh,6821,Energy,1996,kt,21400,CO2,Emission
Bangladesh,6821,Energy,1997,kt,22900,CO2,Emission
Bangladesh,6821,Energy,1998,kt,23000,CO2,Emission
Bangladesh,6821,Energy,1999,kt,24700,CO2,Emission
Bangladesh,6821,Energy,2000,kt,25900,CO2,Emission
Bangladesh,6821,Energy,2001,kt,30100,CO2,Emission
Bangladesh,6821,Energy,2002,kt,31100,CO2,Emission
Bangladesh,6821,Energy,2003,kt,32700,CO2,Emission
Bangladesh,6821,Energy,2004,kt,35200,CO2,Emission
Bangladesh,6821,Energy,2005,kt,37000,CO2,Emission
Bangladesh,6821,Energy,2006,kt,41000,CO2,Emission
Bangladesh,6821,Energy,2007,kt,42000,CO2,Emission
Bangladesh,6821,Energy,2008,kt,44700,CO2,Emission
Bangladesh,6821,Energy,2009,kt,48500,CO2,Emission
Bangladesh,6821,Energy,2010,kt,53400,CO2,Emission
Bangladesh,6821,Energy,2011,kt,55900,CO2,Emission
Bangladesh,6821,Energy,2012,kt,60100,CO2,Emission
Bangladesh,6821,Energy,2013,kt,61100,CO2,Emission
Bangladesh,6821,Energy,2014,kt,65300,CO2,Emission
Bangladesh,6821,Energy,2015,kt,72200,CO2,Emission
Bangladesh,6821,Energy,2016,kt,75200,CO2,Emission
Bangladesh,6821,Energy,2017,kt,79600,CO2,Emission
Bangladesh,6821,Energy,2018,kt,81200,CO2,Emission
Bangladesh,6821,Energy,2019,kt,99400,CO2,Emission
Bangladesh,6821,Energy,2020,kt,92300,CO2,Emission
Bangladesh,6821,Energy,2021,kt,99100,CO2,Emission
Bangladesh,6821,Energy,2022,kt,106000,CO2,Emission
Bangladesh,6821,Energy,2023,kt,107000,CO2,Emission
Bangladesh,6817,IPPU,1961,kt,108,CO2,Emission
Bangladesh,6817,IPPU,1962,kt,120,CO2,Emission
Bangladesh,6817,IPPU,1963,kt,142,CO2,Emission
Bangladesh,6817,IPPU,1964,kt,146,CO2,Emission
Bangladesh,6817,IPPU,1965,kt,158,CO2,Emission
Bangladesh,6817,IPPU,1966,kt,168,CO2,Emission
Bangladesh,6817,IPPU,1967,kt,181,CO2,Emission
Bangladesh,6817,IPPU,1968,kt,213,CO2,Emission
Bangladesh,6817,IPPU,1969,kt,200,CO2,Emission
Bangladesh,6817,IPPU,1970,kt,237,CO2,Emission
Bangladesh,6817,IPPU,1971,kt,237,CO2,Emission
Bangladesh,6817,IPPU,1972,kt,383,CO2,Emission
Bangladesh,6817,IPPU,1973,kt,475,CO2,Emission
Bangladesh,6817,IPPU,1974,kt,299,CO2,Emission
Bangladesh,6817,IPPU,1975,kt,538,CO2,Emission
Bangladesh,6817,IPPU,1976,kt,589,CO2,Emission
Bangladesh,6817,IPPU,1977,kt,541,CO2,Emission
Bangladesh,6817,IPPU,1978,kt,560,CO2,Emission
Bangladesh,6817,IPPU,1979,kt,696,CO2,Emission
Bangladesh,6817,IPPU,1980,kt,640,CO2,Emission
Bangladesh,6817,IPPU,1981,kt,662,CO2,Emission
Bangladesh,6817,IPPU,1982,kt,723,CO2,Emission
Bangladesh,6817,IPPU,1983,kt,695,CO2,Emission
Bangladesh,6817,IPPU,1984,kt,1060,CO2,Emission
Bangladesh,6817,IPPU,1985,kt,1050,CO2,Emission
Bangladesh,6817,IPPU,1986,kt,1160,CO2,Emission
Bangladesh,6817,IPPU,1987,kt,1170,CO2,Emission
Bangladesh,6817,IPPU,1988,kt,1740,CO2,Emission
Bangladesh,6817,IPPU,1989,kt,2000,CO2,Emission
Bangladesh,6817,IPPU,1990,kt,1840,CO2,Emission
Bangladesh,6817,IPPU,1991,kt,1650,CO2,Emission
Bangladesh,6817,IPPU,1992,kt,2260,CO2,Emission
Bangladesh,6817,IPPU,1993,kt,2360,CO2,Emission
Bangladesh,6817,IPPU,1994,kt,2510,CO2,Emission
Bangladesh,6817,IPPU,1995,kt,3090,CO2,Emission
Bangladesh,6817,IPPU,1996,kt,3100,CO2,Emission
Bangladesh,6817,IPPU,1997,kt,2840,CO2,Emission
Bangladesh,6817,IPPU,1998,kt,2940,CO2,Emission
Bangladesh,6817,IPPU,1999,kt,3370,CO2,Emission
Bangladesh,6817,IPPU,2000,kt,3660,CO2,Emission
Bangladesh,6817,IPPU,2001,kt,3920,CO2,Emission
Bangladesh,6817,IPPU,2002,kt,3930,CO2,Emission
Bangladesh,6817,IPPU,2003,kt,4080,CO2,Emission
Bangladesh,6817,IPPU,2004,kt,4000,CO2,Emission
Bangladesh,6817,IPPU,2005,kt,4150,CO2,Emission
Bangladesh,6817,IPPU,2006,kt,3810,CO2,Emission
Bangladesh,6817,IPPU,2007,kt,3900,CO2,Emission
Bangladesh,6817,IPPU,2008,kt,3660,CO2,Emission
Bangladesh,6817,IPPU,2009,kt,2960,CO2,Emission
Bangladesh,6817,IPPU,2010,kt,2450,CO2,Emission
Bangladesh,6817,IPPU,2011,kt,2400,CO2,Emission
Bangladesh,6817,IPPU,2012,kt,2460,CO2,Emission
Bangladesh,6817,IPPU,2013,kt,2290,CO2,Emission
Bangladesh,6817,IPPU,2014,kt,2390,CO2,Emission
Bangladesh,6817,IPPU,2015,kt,2780,CO2,Emission
Bangladesh,6817,IPPU,2016,kt,2750,CO2,Emission
Bangladesh,6817,IPPU,2017,kt,2930,CO2,Emission
Bangladesh,6817,IPPU,2018,kt,3080,CO2,Emission
Bangladesh,6817,IPPU,2019,kt,3240,CO2,Emission
Bangladesh,6817,IPPU,2020,kt,3530,CO2,Emission
Bangladesh,6817,IPPU,2021,kt,3560,CO2,Emission
Bangladesh,6817,IPPU,2022,kt,3480,CO2,Emission
Bangladesh,6817,IPPU,2023,kt,3540,CO2,Emission
Bangladesh,5064,Crop Residues,1961,kt,5.3441,N2O,Emission
Bangladesh,5064,Crop Residues,1962,kt,5.2569,N2O,Emission
Bangladesh,5064,Crop Residues,1963,kt,5.7662,N2O,Emission
Bangladesh,5064,Crop Residues,1964,kt,5.8124,N2O,Emission
Bangladesh,5064,Crop Residues,1965,kt,5.8642,N2O,Emission
Bangladesh,5064,Crop Residues,1966,kt,5.5593,N2O,Emission
Bangladesh,5064,Crop Residues,1967,kt,6.2257,N2O,Emission
Bangladesh,5064,Crop Residues,1968,kt,6.2226,N2O,Emission
Bangladesh,5064,Crop Residues,1969,kt,6.5972,N2O,Emission
Bangladesh,5064,Crop Residues,1970,kt,6.2607,N2O,Emission
Bangladesh,5064,Crop Residues,1971,kt,5.7648,N2O,Emission
Bangladesh,5064,Crop Residues,1972,kt,5.9179,N2O,Emission
Bangladesh,5064,Crop Residues,1973,kt,6.4134,N2O,Emission
Bangladesh,5064,Crop Residues,1974,kt,6.2508,N2O,Emission
Bangladesh,5064,Crop Residues,1975,kt,6.7905,N2O,Emission
Bangladesh,5064,Crop Residues,1976,kt,6.4311,N2O,Emission
Bangladesh,5064,Crop Residues,1977,kt,6.7566,N2O,Emission
Bangladesh,5064,Crop Residues,1978,kt,6.8358,N2O,Emission
Bangladesh,5064,Crop Residues,1979,kt,6.8249,N2O,Emission
Bangladesh,5064,Crop Residues,1980,kt,7.2197,N2O,Emission
Bangladesh,5064,Crop Residues,1981,kt,7.2929,N2O,Emission
Bangladesh,5064,Crop Residues,1982,kt,7.4384,N2O,Emission
Bangladesh,5064,Crop Residues,1983,kt,7.2405,N2O,Emission
Bangladesh,5064,Crop Residues,1984,kt,7.4645,N2O,Emission
Bangladesh,5064,Crop Residues,1985,kt,7.6906,N2O,Emission
Bangladesh,5064,Crop Residues,1986,kt,7.7421,N2O,Emission
Bangladesh,5064,Crop Residues,1987,kt,7.6472,N2O,Emission
Bangladesh,5064,Crop Residues,1988,kt,7.6398,N2O,Emission
Bangladesh,5064,Crop Residues,1989,kt,8.2325,N2O,Emission
Bangladesh,5064,Crop Residues,1990,kt,8.1893,N2O,Emission
Bangladesh,5064,Crop Residues,1991,kt,8.2206,N2O,Emission
Bangladesh,5064,Crop Residues,1992,kt,8.2312,N2O,Emission
Bangladesh,5064,Crop Residues,1993,kt,8.0934,N2O,Emission
Bangladesh,5064,Crop Residues,1994,kt,7.8189,N2O,Emission
Bangladesh,5064,Crop Residues,1995,kt,8.0463,N2O,Emission
Bangladesh,5064,Crop Residues,1996,kt,8.4387,N2O,Emission
Bangladesh,5064,Crop Residues,1997,kt,8.4778,N2O,Emission
Bangladesh,5064,Crop Residues,1998,kt,8.7367,N2O,Emission
Bangladesh,5064,Crop Residues,1999,kt,9.7558,N2O,Emission
Bangladesh,5064,Crop Residues,2000,kt,10.24,N2O,Emission
Bangladesh,5064,Crop Residues,2001,kt,9.9587,N2O,Emission
Bangladesh,5064,Crop Residues,2002,kt,10.1784,N2O,Emission
Bangladesh,5064,Crop Residues,2003,kt,10.2623,N2O,Emission
Bangladesh,5064,Crop Residues,2004,kt,9.7434,N2O,Emission
Bangladesh,5064,Crop Residues,2005,kt,10.375,N2O,Emission
Bangladesh,5064,Crop Residues,2006,kt,10.5431,N2O,Emission
Bangladesh,5064,Crop Residues,2007,kt,10.9395,N2O,Emission
Bangladesh,5064,Crop Residues,2008,kt,11.873,N2O,Emission
Bangladesh,5064,Crop Residues,2009,kt,11.987,N2O,Emission
Bangladesh,5064,Crop Residues,2010,kt,12.4408,N2O,Emission
Bangladesh,5064,Crop Residues,2011,kt,12.5808,N2O,Emission
Bangladesh,5064,Crop Residues,2012,kt,12.5546,N2O,Emission
Bangladesh,5064,Crop Residues,2013,kt,12.8061,N2O,Emission
Bangladesh,5064,Crop Residues,2014,kt,12.9911,N2O,Emission
Bangladesh,5064,Crop Residues,2015,kt,13.0161,N2O,Emission
Bangladesh,5064,Crop Residues,2016,kt,12.7096,N2O,Emission
Bangladesh,5064,Crop Residues,2017,kt,13.5905,N2O,Emission
Bangladesh,5064,Crop Residues,2018,kt,13.5613,N2O,Emission
Bangladesh,5064,Crop Residues,2019,kt,13.6087,N2O,Emission
Bangladesh,5064,Crop Residues,2020,kt,13.6826,N2O,Emission
Bangladesh,5064,Crop Residues,2021,kt,14.0414,N2O,Emission
Bangladesh,5064,Crop Residues,2022,kt,14.1835,N2O,Emission
Bangladesh,5064,Crop Residues,2023,kt,14.435,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1961,kt,0.334,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1962,kt,0.3422,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1963,kt,0.3551,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1964,kt,0.3636,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1965,kt,0.3687,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1966,kt,0.3582,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1967,kt,0.3903,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1968,kt,0.3851,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1969,kt,0.4081,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1970,kt,0.3928,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1971,kt,0.3691,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1972,kt,0.3809,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1973,kt,0.3897,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1974,kt,0.3874,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1975,kt,0.4084,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1976,kt,0.3909,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1977,kt,0.3973,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1978,kt,0.4014,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1979,kt,0.4058,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1980,kt,0.416,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1981,kt,0.4262,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1982,kt,0.4299,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1983,kt,0.3971,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1984,kt,0.416,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1985,kt,0.427,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1986,kt,0.4311,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1987,kt,0.4215,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1988,kt,0.4185,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1989,kt,0.4272,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1990,kt,0.4271,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1991,kt,0.4201,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1992,kt,0.4167,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1993,kt,0.4078,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1994,kt,0.4076,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1995,kt,0.4094,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1996,kt,0.4205,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1997,kt,0.4231,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1998,kt,0.4204,N2O,Emission
Bangladesh,5066,Burning - Crop residues,1999,kt,0.4453,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2000,kt,0.4472,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2001,kt,0.4412,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2002,kt,0.4449,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2003,kt,0.4423,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2004,kt,0.4235,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2005,kt,0.4326,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2006,kt,0.4345,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2007,kt,0.4357,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2008,kt,0.4667,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2009,kt,0.4629,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2010,kt,0.4704,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2011,kt,0.4712,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2012,kt,0.4685,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2013,kt,0.4709,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2014,kt,0.4779,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2015,kt,0.4779,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2016,kt,0.4639,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2017,kt,0.4903,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2018,kt,0.4853,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2019,kt,0.4874,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2020,kt,0.4858,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2021,kt,0.4968,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2022,kt,0.4957,N2O,Emission
Bangladesh,5066,Burning - Crop residues,2023,kt,0.495,N2O,Emission
Bangladesh,5059,Manure Management,1961,kt,0.5357,N2O,Emission
Bangladesh,5059,Manure Management,1962,kt,0.5688,N2O,Emission
Bangladesh,5059,Manure Management,1963,kt,0.5984,N2O,Emission
Bangladesh,5059,Manure Management,1964,kt,0.6565,N2O,Emission
Bangladesh,5059,Manure Management,1965,kt,0.6535,N2O,Emission
Bangladesh,5059,Manure Management,1966,kt,0.6895,N2O,Emission
Bangladesh,5059,Manure Management,1967,kt,0.7133,N2O,Emission
Bangladesh,5059,Manure Management,1968,kt,0.7395,N2O,Emission
Bangladesh,5059,Manure Management,1969,kt,0.7626,N2O,Emission
Bangladesh,5059,Manure Management,1970,kt,0.7919,N2O,Emission
Bangladesh,5059,Manure Management,1971,kt,0.7746,N2O,Emission
Bangladesh,5059,Manure Management,1972,kt,0.7649,N2O,Emission
Bangladesh,5059,Manure Management,1973,kt,0.7339,N2O,Emission
Bangladesh,5059,Manure Management,1974,kt,0.7473,N2O,Emission
Bangladesh,5059,Manure Management,1975,kt,0.7615,N2O,Emission
Bangladesh,5059,Manure Management,1976,kt,0.7761,N2O,Emission
Bangladesh,5059,Manure Management,1977,kt,0.7776,N2O,Emission
Bangladesh,5059,Manure Management,1978,kt,0.9172,N2O,Emission
Bangladesh,5059,Manure Management,1979,kt,0.965,N2O,Emission
Bangladesh,5059,Manure Management,1980,kt,0.6717,N2O,Emission
Bangladesh,5059,Manure Management,1981,kt,0.6883,N2O,Emission
Bangladesh,5059,Manure Management,1982,kt,0.706,N2O,Emission
Bangladesh,5059,Manure Management,1983,kt,0.7241,N2O,Emission
Bangladesh,5059,Manure Management,1984,kt,0.7364,N2O,Emission
Bangladesh,5059,Manure Management,1985,kt,0.7632,N2O,Emission
Bangladesh,5059,Manure Management,1986,kt,0.7872,N2O,Emission
Bangladesh,5059,Manure Management,1987,kt,0.8122,N2O,Emission
Bangladesh,5059,Manure Management,1988,kt,0.8386,N2O,Emission
Bangladesh,5059,Manure Management,1989,kt,0.8598,N2O,Emission
Bangladesh,5059,Manure Management,1990,kt,0.8951,N2O,Emission
Bangladesh,5059,Manure Management,1991,kt,0.9156,N2O,Emission
Bangladesh,5059,Manure Management,1992,kt,0.9459,N2O,Emission
Bangladesh,5059,Manure Management,1993,kt,0.9814,N2O,Emission
Bangladesh,5059,Manure Management,1994,kt,1.0123,N2O,Emission
Bangladesh,5059,Manure Management,1995,kt,1.0477,N2O,Emission
Bangladesh,5059,Manure Management,1996,kt,1.0051,N2O,Emission
Bangladesh,5059,Manure Management,1997,kt,1.0338,N2O,Emission
Bangladesh,5059,Manure Management,1998,kt,1.0372,N2O,Emission
Bangladesh,5059,Manure Management,1999,kt,1.0361,N2O,Emission
Bangladesh,5059,Manure Management,2000,kt,1.0469,N2O,Emission
Bangladesh,5059,Manure Management,2001,kt,1.0579,N2O,Emission
Bangladesh,5059,Manure Management,2002,kt,1.0819,N2O,Emission
Bangladesh,5059,Manure Management,2003,kt,1.1014,N2O,Emission
Bangladesh,5059,Manure Management,2004,kt,1.1166,N2O,Emission
Bangladesh,5059,Manure Management,2005,kt,1.1502,N2O,Emission
Bangladesh,5059,Manure Management,2006,kt,1.174,N2O,Emission
Bangladesh,5059,Manure Management,2007,kt,1.2075,N2O,Emission
Bangladesh,5059,Manure Management,2008,kt,1.2359,N2O,Emission
Bangladesh,5059,Manure Management,2009,kt,1.2496,N2O,Emission
Bangladesh,5059,Manure Management,2010,kt,1.2923,N2O,Emission
Bangladesh,5059,Manure Management,2011,kt,1.3214,N2O,Emission
Bangladesh,5059,Manure Management,2012,kt,1.3697,N2O,Emission
Bangladesh,5059,Manure Management,2013,kt,1.4135,N2O,Emission
Bangladesh,5059,Manure Management,2014,kt,1.4341,N2O,Emission
Bangladesh,5059,Manure Management,2015,kt,1.4575,N2O,Emission
Bangladesh,5059,Manure Management,2016,kt,1.4829,N2O,Emission
Bangladesh,5059,Manure Management,2017,kt,1.5084,N2O,Emission
Bangladesh,5059,Manure Management,2018,kt,1.5349,N2O,Emission
Bangladesh,5059,Manure Management,2019,kt,1.5102,N2O,Emission
Bangladesh,5059,Manure Management,2020,kt,1.5974,N2O,Emission
Bangladesh,5059,Manure Management,2021,kt,1.621,N2O,Emission
Bangladesh,5059,Manure Management,2022,kt,1.6337,N2O,Emission
Bangladesh,5059,Manure Management,2023,kt,1.6615,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1961,kt,9.7218,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1962,kt,10.1022,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1963,kt,10.4789,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1964,kt,11.2657,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1965,kt,11.2054,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1966,kt,11.2591,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1967,kt,11.5524,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1968,kt,11.8754,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1969,kt,12.1614,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1970,kt,12.54,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1971,kt,12.5028,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1972,kt,12.5555,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1973,kt,12.3444,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1974,kt,12.649,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1975,kt,12.9524,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1976,kt,13.5035,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1977,kt,13.7816,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1978,kt,15.3913,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1979,kt,16.1384,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1980,kt,11.9783,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1981,kt,12.2228,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1982,kt,12.4203,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1983,kt,12.6493,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1984,kt,13.3998,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1985,kt,13.9517,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1986,kt,14.4435,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1987,kt,14.9637,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1988,kt,15.517,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1989,kt,16.0759,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1990,kt,16.7281,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1991,kt,17.2233,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1992,kt,17.9046,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1993,kt,18.7206,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1994,kt,19.9085,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1995,kt,21.1221,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1996,kt,22.3526,N2O,Emission
Bangladesh,5063,Manure left on Pasture,1997,kt,23.1801,N2O,Emission
