sunshine_station_name,record_date,sunshine_hours
Teknaf,18-03-2009,7.7
Teknaf,18-03-2010,8.5
Teknaf,18-03-2011,9.8
Teknaf,18-03-2012,9.1
Teknaf,18-03-2013,9.3
Teknaf,18-03-2014,10.2
Teknaf,18-03-2015,9.6
Teknaf,18-03-2016,9.5
Teknaf,18-03-2018,9.6
Teknaf,18-03-2019,9.9
Teknaf,18-04-1977,7
Teknaf,18-04-1979,7.9
Teknaf,18-04-1980,9.6
Teknaf,18-04-1981,5.5
Teknaf,18-04-1982,11.7
Teknaf,18-04-1983,12.1
Teknaf,18-04-1984,8.3
Teknaf,18-04-1985,10.7
Teknaf,18-04-1987,5.2
Teknaf,18-04-1988,0
Teknaf,18-04-1989,11
Teknaf,18-04-1990,9.9
Teknaf,18-04-1991,10
Teknaf,18-04-1992,8.2
Teknaf,18-04-1993,10
Teknaf,18-04-1994,2.6
Teknaf,18-04-1995,8.6
Teknaf,18-04-1996,9.4
Teknaf,18-04-1997,11.6
Teknaf,18-04-1998,11.6
Teknaf,18-04-1999,10.4
Teknaf,18-04-2000,6.4
Teknaf,18-04-2001,10.5
Teknaf,18-04-2002,9.7
Teknaf,18-04-2003,9.7
Teknaf,18-04-2004,7.9
Teknaf,18-04-2005,11.5
Teknaf,18-04-2006,3.9
Teknaf,18-04-2007,10.5
Teknaf,18-04-2008,10.3
Teknaf,18-04-2009,6
Teknaf,18-04-2010,8.7
Teknaf,18-04-2011,9.6
Teknaf,18-04-2012,10.7
Teknaf,18-04-2013,1.8
Teknaf,18-04-2014,9.7
Teknaf,18-04-2015,8.7
Teknaf,18-04-2016,9.6
Teknaf,18-04-2018,6.4
Teknaf,18-04-2019,9.7
Teknaf,18-05-1977,9.3
Teknaf,18-05-1979,8
Teknaf,18-05-1980,5.1
Teknaf,18-05-1981,9.8
Teknaf,18-05-1982,11.9
Teknaf,18-05-1983,11
Teknaf,18-05-1984,10.8
Teknaf,18-05-1985,3.2
Teknaf,18-05-1987,11.4
Teknaf,18-05-1988,0
Teknaf,18-05-1989,10.7
Teknaf,18-05-1990,6.1
Teknaf,18-05-1991,3.6
Teknaf,18-05-1992,3.5
Teknaf,18-05-1993,8.8
Teknaf,18-05-1994,10
Teknaf,18-05-1995,5.2
Teknaf,18-05-1996,10.8
Teknaf,18-05-1997,12.8
Teknaf,18-05-1998,0.9
Teknaf,18-05-1999,0.1
Teknaf,18-05-2000,1.1
Teknaf,18-05-2001,8.4
Teknaf,18-05-2002,3.3
Teknaf,18-05-2003,4.3
Teknaf,18-05-2004,0
Teknaf,18-05-2005,10.2
Teknaf,18-05-2006,11.7
Teknaf,18-05-2007,6.9
Teknaf,18-05-2008,1.7
Teknaf,18-05-2009,10
Teknaf,18-05-2010,8.6
Teknaf,18-05-2011,1
Teknaf,18-05-2012,9.3
Teknaf,18-05-2013,4
Teknaf,18-05-2014,8.7
Teknaf,18-05-2015,2.8
Teknaf,18-05-2016,2
Teknaf,18-05-2018,9.9
Teknaf,18-05-2019,10.1
Teknaf,18-06-1977,4.7
Teknaf,18-06-1979,7
Teknaf,18-06-1980,3
Teknaf,18-06-1981,5.7
Teknaf,18-06-1982,0
Teknaf,18-06-1983,1.9
Teknaf,18-06-1984,0
Teknaf,18-06-1985,0.2
Teknaf,18-06-1989,4.4
Teknaf,18-06-1990,0
Teknaf,18-06-1991,0
Teknaf,18-06-1992,4.7
Teknaf,18-06-1993,0
Teknaf,18-06-1994,0
Teknaf,18-06-1995,4.5
Teknaf,18-06-1996,0
Teknaf,18-06-1997,0
Teknaf,18-06-1998,0.5
Teknaf,18-06-1999,0.5
Teknaf,18-06-2000,0
Teknaf,18-06-2001,4.7
Teknaf,18-06-2002,4.2
Teknaf,18-06-2003,2.6
Teknaf,18-06-2004,0
Teknaf,18-06-2005,0.2
Teknaf,18-06-2006,8.8
Teknaf,18-06-2007,7.6
Teknaf,18-06-2008,2.8
Teknaf,18-06-2009,4.2
Teknaf,18-06-2010,0
Teknaf,18-06-2011,0.7
Teknaf,18-06-2012,4.1
Teknaf,18-06-2013,5.7
Teknaf,18-06-2014,3
Teknaf,18-06-2015,11.1
Teknaf,18-06-2016,6.1
Teknaf,18-06-2018,1.9
Teknaf,18-06-2019,0
Teknaf,18-07-1977,7
Teknaf,18-07-1980,2.6
Teknaf,18-07-1981,7.1
Teknaf,18-07-1982,8.5
Teknaf,18-07-1983,8.2
Teknaf,18-07-1984,3.1
Teknaf,18-07-1985,1.6
Teknaf,18-07-1987,3.9
Teknaf,18-07-1988,0.2
Teknaf,18-07-1989,0.4
Teknaf,18-07-1990,0
Teknaf,18-07-1991,0
Teknaf,18-07-1992,0
Teknaf,18-07-1993,0
Teknaf,18-07-1994,0
Teknaf,18-07-1995,0
Teknaf,18-07-1996,5.7
Teknaf,18-07-1997,0
Teknaf,18-07-1998,0
Teknaf,18-07-1999,0
Teknaf,18-07-2000,0
Teknaf,18-07-2001,1.3
Teknaf,18-07-2002,0
Teknaf,18-07-2003,11
Teknaf,18-07-2004,3.6
Teknaf,18-07-2005,6.6
Teknaf,18-07-2006,0.5
Teknaf,18-07-2007,0
Teknaf,18-07-2008,1.3
Teknaf,18-07-2009,6.8
Teknaf,18-07-2010,0
Teknaf,18-07-2011,0
Teknaf,18-07-2012,0
Teknaf,18-07-2013,2.8
Teknaf,18-07-2014,1.7
Teknaf,18-07-2015,0.2
Teknaf,18-07-2016,2
Teknaf,18-07-2018,4.7
Teknaf,18-07-2019,11.5
Teknaf,18-08-1980,10.7
Teknaf,18-08-1981,6.3
Teknaf,18-08-1982,0
Teknaf,18-08-1983,3
Teknaf,18-08-1984,7.1
Teknaf,18-08-1985,0
Teknaf,18-08-1987,0.9
Teknaf,18-08-1988,7.2
Teknaf,18-08-1989,9
Teknaf,18-08-1990,7.4
Teknaf,18-08-1991,3.7
Teknaf,18-08-1992,0
Teknaf,18-08-1993,0
Teknaf,18-08-1994,3
Teknaf,18-08-1995,1.3
Teknaf,18-08-1996,0
Teknaf,18-08-1997,5.9
Teknaf,18-08-1998,1.8
Teknaf,18-08-1999,3.5
Teknaf,18-08-2000,10
Teknaf,18-08-2001,9.6
Teknaf,18-08-2002,3.8
Teknaf,18-08-2003,0.6
Teknaf,18-08-2004,3.7
Teknaf,18-08-2005,7.6
Teknaf,18-08-2006,6.2
Teknaf,18-08-2007,1.6
Teknaf,18-08-2008,0
Teknaf,18-08-2009,3.5
Teknaf,18-08-2010,0
Teknaf,18-08-2011,4.2
Teknaf,18-08-2012,9
Teknaf,18-08-2013,0
Teknaf,18-08-2014,0.3
Teknaf,18-08-2015,0
Teknaf,18-08-2016,7.2
Teknaf,18-08-2018,5
Teknaf,18-08-2019,0
Teknaf,18-09-1977,7.3
Teknaf,18-09-1979,10.5
Teknaf,18-09-1980,2.9
Teknaf,18-09-1981,9.3
Teknaf,18-09-1982,8.6
Teknaf,18-09-1983,1.7
Teknaf,18-09-1984,10.6
Teknaf,18-09-1988,9
Teknaf,18-09-1989,0.2
Teknaf,18-09-1990,5.3
Teknaf,18-09-1991,10
Teknaf,18-09-1992,1.5
Teknaf,18-09-1993,5.8
Teknaf,18-09-1994,9.4
Teknaf,18-09-1995,9.1
Teknaf,18-09-1996,0
Teknaf,18-09-1997,7.7
Teknaf,18-09-1998,7.3
Teknaf,18-09-1999,0.8
Teknaf,18-09-2000,5.2
Teknaf,18-09-2001,0.7
Teknaf,18-09-2002,8.2
Teknaf,18-09-2003,9.4
Teknaf,18-09-2004,1.4
Teknaf,18-09-2005,5.1
Teknaf,18-09-2006,0
Teknaf,18-09-2007,7.9
Teknaf,18-09-2008,5.5
Teknaf,18-09-2009,6.2
Teknaf,18-09-2010,7
Teknaf,18-09-2011,1
Teknaf,18-09-2012,9.8
Teknaf,18-09-2013,0
Teknaf,18-09-2014,7.4
Teknaf,18-09-2015,9.2
Teknaf,18-09-2016,6.4
Teknaf,18-09-2018,5.8
Teknaf,18-09-2019,10.8
Teknaf,18-10-1977,10.9
Teknaf,18-10-1979,10.9
Teknaf,18-10-1980,0
Teknaf,18-10-1981,9.3
Teknaf,18-10-1982,10.9
Teknaf,18-10-1983,11.3
Teknaf,18-10-1984,0.9
Teknaf,18-10-1985,7.4
Teknaf,18-10-1986,10.2
Teknaf,18-10-1987,10.6
Teknaf,18-10-1988,0
Teknaf,18-10-1990,10.4
Teknaf,18-10-1991,8.3
Teknaf,18-10-1992,10.2
Teknaf,18-10-1993,9.2
Teknaf,18-10-1994,3.4
Teknaf,18-10-1995,1.6
Teknaf,18-10-1996,8.5
Teknaf,18-10-1997,11.2
Teknaf,18-10-1998,4.2
Teknaf,18-10-1999,1.2
Teknaf,18-10-2000,0.4
Teknaf,18-10-2001,9.2
Teknaf,18-10-2002,9.8
Teknaf,18-10-2003,10.2
Teknaf,18-10-2004,11.6
Teknaf,18-10-2005,10.3
Teknaf,18-10-2006,9.8
Teknaf,18-10-2007,9.7
Teknaf,18-10-2008,10.1
Teknaf,18-10-2009,7.2
Teknaf,18-10-2010,7.7
Teknaf,18-10-2011,0.2
Teknaf,18-10-2012,9.7
Teknaf,18-10-2013,6.6
Teknaf,18-10-2014,9.3
Teknaf,18-10-2015,10
Teknaf,18-10-2016,10.9
Teknaf,18-10-2018,9.8
Teknaf,18-10-2019,9
Teknaf,18-11-1977,10.2
Teknaf,18-11-1979,9
Teknaf,18-11-1980,10.5
Teknaf,18-11-1981,1.9
Teknaf,18-11-1982,11
Teknaf,18-11-1983,9.3
Teknaf,18-11-1984,10.4
Teknaf,18-11-1985,0.1
Teknaf,18-11-1986,10.1
Teknaf,18-11-1987,10.2
Teknaf,18-11-1988,0
Teknaf,18-11-1989,8.1
Teknaf,18-11-1990,10.1
Teknaf,18-11-1991,6.5
Teknaf,18-11-1992,8
Teknaf,18-11-1993,8.1
Teknaf,18-11-1994,8
Teknaf,18-11-1995,0
Teknaf,18-11-1996,10.1
Teknaf,18-11-1997,3.1
Teknaf,18-11-1998,11
Teknaf,18-11-1999,10.3
Teknaf,18-11-2000,10.9
Teknaf,18-11-2001,10.5
Teknaf,18-11-2002,10.2
Teknaf,18-11-2003,10.4
Teknaf,18-11-2004,10.2
Teknaf,18-11-2005,10.1
Teknaf,18-11-2006,10
Teknaf,18-11-2007,10
Teknaf,18-11-2008,10
Teknaf,18-11-2009,8.6
Teknaf,18-11-2010,9.4
Teknaf,18-11-2011,8.5
Teknaf,18-11-2012,0
Teknaf,18-11-2013,9.2
Teknaf,18-11-2014,9
Teknaf,18-11-2015,0.9
Teknaf,18-11-2016,9.9
Teknaf,18-11-2018,8.6
Teknaf,18-11-2019,10.2
Teknaf,18-12-1977,10.3
Teknaf,18-12-1979,8.2
Teknaf,18-12-1980,10.6
Teknaf,18-12-1981,6
Teknaf,18-12-1982,10.8
Teknaf,18-12-1984,9
Teknaf,18-12-1986,9.9
Teknaf,18-12-1987,8.6
Teknaf,18-12-1988,8.5
Teknaf,18-12-1989,9.9
Teknaf,18-12-1990,0
Teknaf,18-12-1991,8.7
Teknaf,18-12-1992,8.6
Teknaf,18-12-1993,9.3
Teknaf,18-12-1994,3.4
Teknaf,18-12-1995,9.6
Teknaf,18-12-1996,10.2
Teknaf,18-12-1997,9.6
Teknaf,18-12-1998,10.4
Teknaf,18-12-1999,10.6
Teknaf,18-12-2000,10.1
Teknaf,18-12-2001,10
Teknaf,18-12-2002,9
Teknaf,18-12-2003,4.3
Teknaf,18-12-2004,9.2
Teknaf,18-12-2005,1.7
Teknaf,18-12-2006,8.7
Teknaf,18-12-2007,1.4
Teknaf,18-12-2008,9.3
Teknaf,18-12-2009,9.4
Teknaf,18-12-2010,9.2
Teknaf,18-12-2011,9.1
Teknaf,18-12-2012,8.9
Teknaf,18-12-2013,9.2
Teknaf,18-12-2014,9.5
Teknaf,18-12-2015,0
Teknaf,18-12-2016,9
Teknaf,18-12-2018,4.6
Teknaf,18-12-2019,7.9
Teknaf,19-01-1977,9.6
Teknaf,19-01-1979,9.5
Teknaf,19-01-1981,10.6
Teknaf,19-01-1982,11.1
Teknaf,19-01-1983,10.7
Teknaf,19-01-1984,10.4
Teknaf,19-01-1985,9.7
Teknaf,19-01-1987,10
Teknaf,19-01-1988,9.9
Teknaf,19-01-1989,9.9
Teknaf,19-01-1990,8.6
Teknaf,19-01-1991,9.7
Teknaf,19-01-1992,8.7
Teknaf,19-01-1993,7.9
Teknaf,19-01-1994,9.9
Teknaf,19-01-1995,9.4
Teknaf,19-01-1996,9.4
Teknaf,19-01-1997,10.1
Teknaf,19-01-1999,1.1
Teknaf,19-01-2000,10.6
Teknaf,19-01-2001,10.7
Teknaf,19-01-2002,10.1
Teknaf,19-01-2003,9.7
Teknaf,19-01-2004,9.3
Teknaf,19-01-2005,9.5
Teknaf,19-01-2006,7.5
Teknaf,19-01-2007,9.2
Teknaf,19-01-2008,7.8
Teknaf,19-01-2009,9.4
Teknaf,19-01-2010,7.5
Teknaf,19-01-2011,10.3
Teknaf,19-01-2012,9.8
Teknaf,19-01-2013,7.5
Teknaf,19-01-2014,9.6
Teknaf,19-01-2015,7.1
Teknaf,19-01-2016,8.5
Teknaf,19-01-2018,9.9
Teknaf,19-01-2019,10.3
Teknaf,19-02-1977,10.1
Teknaf,19-02-1979,9.8
Teknaf,19-02-1980,10.3
Teknaf,19-02-1981,11.2
Teknaf,19-02-1982,8.2
Teknaf,19-02-1983,6.7
Teknaf,19-02-1984,10.9
Teknaf,19-02-1985,11.3
Teknaf,19-02-1987,9.9
Teknaf,19-02-1988,10
Teknaf,19-02-1989,9.5
Teknaf,19-02-1990,3.5
Teknaf,19-02-1991,9.1
Teknaf,19-02-1992,7.8
Teknaf,19-02-1993,5.4
Teknaf,19-02-1994,9.5
Teknaf,19-02-1995,7.3
Teknaf,19-02-1996,10.1
Teknaf,19-02-1997,10.2
Teknaf,19-02-1999,11.2
Teknaf,19-02-2000,10.5
Teknaf,19-02-2001,9.6
Teknaf,19-02-2002,4.8
Teknaf,19-02-2003,10.7
Teknaf,19-02-2004,10.5
Teknaf,19-02-2005,10.7
Teknaf,19-02-2006,7.8
Teknaf,19-02-2007,10.4
Teknaf,19-02-2008,9.6
Teknaf,19-02-2009,10
Teknaf,19-02-2010,10.2
Teknaf,19-02-2011,9.1
Teknaf,19-02-2012,9.8
Teknaf,19-02-2013,10
Teknaf,19-02-2014,10.6
Teknaf,19-02-2015,9.1
Teknaf,19-02-2016,8.6
Teknaf,19-02-2018,9.9
Teknaf,19-02-2019,10
Teknaf,19-03-1977,9.7
Teknaf,19-03-1979,9.5
Teknaf,19-03-1980,9
Teknaf,19-03-1981,12
Teknaf,19-03-1982,11.3
Teknaf,19-03-1983,10.9
Teknaf,19-03-1984,9.5
Teknaf,19-03-1985,8.1
Teknaf,19-03-1987,8.3
Teknaf,19-03-1988,10.6
Teknaf,19-03-1989,9.4
Teknaf,19-03-1990,9.8
Teknaf,19-03-1991,9.6
Teknaf,19-03-1992,8.9
Teknaf,19-03-1993,9.2
Teknaf,19-03-1994,8.5
Teknaf,19-03-1995,11
Teknaf,19-03-1996,9.1
Teknaf,19-03-1997,5.9
Teknaf,19-03-1999,9.3
Teknaf,19-03-2000,10.1
Teknaf,19-03-2001,10.8
Teknaf,19-03-2002,9.5
Teknaf,19-03-2003,10.6
Teknaf,19-03-2004,7
Teknaf,19-03-2005,10.3
Teknaf,19-03-2006,9.7
Teknaf,19-03-2007,9.5
Teknaf,19-03-2008,9.6
Teknaf,19-03-2009,7.6
Teknaf,19-03-2010,6.2
Teknaf,19-03-2011,10
Teknaf,19-03-2012,9
Teknaf,19-03-2013,10.3
Teknaf,19-03-2014,9.3
Teknaf,19-03-2015,9
Teknaf,19-03-2016,9.6
Teknaf,19-03-2018,9.6
Teknaf,19-03-2019,9.6
Teknaf,19-04-1977,11
Teknaf,19-04-1979,7.2
Teknaf,19-04-1980,10.7
Teknaf,19-04-1981,6.1
Teknaf,19-04-1982,9.3
Teknaf,19-04-1983,12.6
Teknaf,19-04-1984,8.4
Teknaf,19-04-1985,9.4
Teknaf,19-04-1987,8.6
Teknaf,19-04-1988,4.9
Teknaf,19-04-1989,10.9
Teknaf,19-04-1990,10.7
Teknaf,19-04-1991,10.6
Teknaf,19-04-1992,10.5
Teknaf,19-04-1993,11.1
Teknaf,19-04-1994,8.8
Teknaf,19-04-1995,10.3
Teknaf,19-04-1996,10.5
Teknaf,19-04-1997,11.7
Teknaf,19-04-1998,11
Teknaf,19-04-1999,10.5
Teknaf,19-04-2000,4.8
Teknaf,19-04-2001,12.2
Teknaf,19-04-2002,10.2
Teknaf,19-04-2003,9.4
Teknaf,19-04-2004,1.1
Teknaf,19-04-2005,10.2
Teknaf,19-04-2006,8.7
Teknaf,19-04-2007,10.9
Teknaf,19-04-2008,0.6
Teknaf,19-04-2009,7.5
Teknaf,19-04-2010,5.5
Teknaf,19-04-2011,9.7
Teknaf,19-04-2012,10.8
Teknaf,19-04-2013,10.9
Teknaf,19-04-2014,7.8
Teknaf,19-04-2015,8.9
Teknaf,19-04-2016,10.4
Teknaf,19-04-2018,6.2
Teknaf,19-04-2019,10.4
Teknaf,19-05-1977,5.7
Teknaf,19-05-1979,8.7
Teknaf,19-05-1980,10.2
Teknaf,19-05-1981,11.7
Teknaf,19-05-1982,11.8
Teknaf,19-05-1983,10.3
Teknaf,19-05-1984,6.4
Teknaf,19-05-1985,3.9
Teknaf,19-05-1987,10.6
Teknaf,19-05-1988,0.8
Teknaf,19-05-1989,9.8
Teknaf,19-05-1990,9.8
Teknaf,19-05-1991,11.1
Teknaf,19-05-1992,1.1
Teknaf,19-05-1993,5.9
Teknaf,19-05-1994,11.3
Teknaf,19-05-1995,9.4
Teknaf,19-05-1996,10.9
Teknaf,19-05-1997,0
Teknaf,19-05-1998,0
Teknaf,19-05-1999,1.5
Teknaf,19-05-2000,3.8
Teknaf,19-05-2001,11.4
Teknaf,19-05-2002,4.3
Teknaf,19-05-2003,0.5
Teknaf,19-05-2004,0
Teknaf,19-05-2005,11.6
Teknaf,19-05-2006,11
Teknaf,19-05-2007,6.8
Teknaf,19-05-2008,4.2
Teknaf,19-05-2009,9.9
Teknaf,19-05-2010,3.7
Teknaf,19-05-2011,0.4
Teknaf,19-05-2012,9.5
Teknaf,19-05-2013,0.3
Teknaf,19-05-2014,9.3
Teknaf,19-05-2015,4.3
Teknaf,19-05-2016,0
Teknaf,19-05-2018,5
Teknaf,19-05-2019,8.1
Teknaf,19-06-1977,5.8
Teknaf,19-06-1979,5.1
Teknaf,19-06-1980,0.6
Teknaf,19-06-1981,4.4
Teknaf,19-06-1982,0
Teknaf,19-06-1983,2.9
Teknaf,19-06-1984,0
Teknaf,19-06-1985,0.9
Teknaf,19-06-1989,0
Teknaf,19-06-1990,0
Teknaf,19-06-1991,0.4
Teknaf,19-06-1992,4.3
Teknaf,19-06-1993,0
Teknaf,19-06-1994,0
Teknaf,19-06-1995,4.8
Teknaf,19-06-1996,0
Teknaf,19-06-1997,0
Teknaf,19-06-1998,5.9
Teknaf,19-06-1999,0
Teknaf,19-06-2000,0
Teknaf,19-06-2002,3.9
Teknaf,19-06-2003,0.7
Teknaf,19-06-2004,0
Teknaf,19-06-2005,3.6
Teknaf,19-06-2006,2.6
Teknaf,19-06-2007,12
Teknaf,19-06-2008,0.3
Teknaf,19-06-2009,0
Teknaf,19-06-2010,0.7
Teknaf,19-06-2011,2.7
Teknaf,19-06-2012,0.9
Teknaf,19-06-2013,5.7
Teknaf,19-06-2014,0
Teknaf,19-06-2015,8.7
Teknaf,19-06-2016,10
Teknaf,19-06-2018,2.7
Teknaf,19-06-2019,4.9
Teknaf,19-07-1977,11.4
Teknaf,19-07-1979,0.8
Teknaf,19-07-1980,0.5
Teknaf,19-07-1981,2.9
Teknaf,19-07-1982,7.3
Teknaf,19-07-1983,3.5
Teknaf,19-07-1984,3.3
Teknaf,19-07-1985,3.6
Teknaf,19-07-1987,4.2
Teknaf,19-07-1988,4.6
Teknaf,19-07-1989,7.5
Teknaf,19-07-1990,0
Teknaf,19-07-1991,0
Teknaf,19-07-1992,0
Teknaf,19-07-1993,0
Teknaf,19-07-1994,0
Teknaf,19-07-1995,2.3
Teknaf,19-07-1996,2.2
Teknaf,19-07-1997,0
Teknaf,19-07-1998,6.7
Teknaf,19-07-1999,1
Teknaf,19-07-2000,0
Teknaf,19-07-2001,0.2
Teknaf,19-07-2002,0
Teknaf,19-07-2003,8.4
Teknaf,19-07-2004,0
Teknaf,19-07-2005,9.3
Teknaf,19-07-2006,1.3
Teknaf,19-07-2007,0
Teknaf,19-07-2008,6.2
Teknaf,19-07-2009,0
Teknaf,19-07-2010,0
Teknaf,19-07-2011,0
Teknaf,19-07-2012,4.7
Teknaf,19-07-2013,2.5
Teknaf,19-07-2014,0
Teknaf,19-07-2015,0
Teknaf,19-07-2016,0.2
Teknaf,19-07-2018,2.3
Teknaf,19-07-2019,8.2
Teknaf,19-08-1980,6.2
Teknaf,19-08-1981,8.6
Teknaf,19-08-1982,0
Teknaf,19-08-1983,0
Teknaf,19-08-1984,5.7
Teknaf,19-08-1985,0
Teknaf,19-08-1987,0.3
Teknaf,19-08-1988,8.9
Teknaf,19-08-1989,0.5
Teknaf,19-08-1990,0
Teknaf,19-08-1991,4.9
Teknaf,19-08-1992,0
Teknaf,19-08-1993,0
Teknaf,19-08-1994,0
Teknaf,19-08-1995,0
Teknaf,19-08-1996,1.5
Teknaf,19-08-1997,2.9
Teknaf,19-08-1998,8.8
Teknaf,19-08-1999,1.2
Teknaf,19-08-2000,11.5
Teknaf,19-08-2001,7.7
Teknaf,19-08-2002,3.2
Teknaf,19-08-2003,6.2
Teknaf,19-08-2004,3.8
Teknaf,19-08-2005,1.6
Teknaf,19-08-2006,0.5
Teknaf,19-08-2007,4.6
Teknaf,19-08-2008,0
Teknaf,19-08-2009,2
Teknaf,19-08-2010,0
Teknaf,19-08-2011,7.1
Teknaf,19-08-2012,0.1
Teknaf,19-08-2013,0
Teknaf,19-08-2014,6.9
Teknaf,19-08-2015,1.5
Teknaf,19-08-2016,7.1
Teknaf,19-08-2018,7.3
Teknaf,19-08-2019,8.6
Teknaf,19-09-1977,5.4
Teknaf,19-09-1979,10.3
Teknaf,19-09-1980,8.9
Teknaf,19-09-1981,10.4
Teknaf,19-09-1982,7.8
Teknaf,19-09-1983,9.8
Teknaf,19-09-1984,10.4
Teknaf,19-09-1986,8.1
Teknaf,19-09-1988,8.7
Teknaf,19-09-1989,9.7
Teknaf,19-09-1990,10.7
Teknaf,19-09-1991,9.6
Teknaf,19-09-1992,3.8
Teknaf,19-09-1993,3.1
Teknaf,19-09-1994,0
Teknaf,19-09-1995,7.7
Teknaf,19-09-1996,0.5
Teknaf,19-09-1997,5.5
Teknaf,19-09-1998,9.1
Teknaf,19-09-1999,0.2
Teknaf,19-09-2000,2.8
Teknaf,19-09-2001,0.7
Teknaf,19-09-2002,8
Teknaf,19-09-2003,7.9
Teknaf,19-09-2004,6.6
Teknaf,19-09-2005,6
Teknaf,19-09-2006,0
Teknaf,19-09-2007,5.3
Teknaf,19-09-2008,10.3
Teknaf,19-09-2009,6
Teknaf,19-09-2010,9.5
Teknaf,19-09-2011,8.3
Teknaf,19-09-2012,9
Teknaf,19-09-2013,7.3
Teknaf,19-09-2014,0
Teknaf,19-09-2015,0.1
Teknaf,19-09-2016,0.4
Teknaf,19-09-2018,9.7
Teknaf,19-09-2019,8
Teknaf,19-10-1977,10.9
Teknaf,19-10-1979,10.7
Teknaf,19-10-1980,0
Teknaf,19-10-1981,10.2
Teknaf,19-10-1982,10.7
Teknaf,19-10-1983,9.2
Teknaf,19-10-1984,9.5
Teknaf,19-10-1985,9.7
Teknaf,19-10-1986,10.4
Teknaf,19-10-1987,10.3
Teknaf,19-10-1988,0.2
Teknaf,19-10-1990,10.3
Teknaf,19-10-1991,8.7
Teknaf,19-10-1992,8.8
Teknaf,19-10-1993,7.7
Teknaf,19-10-1994,7.6
Teknaf,19-10-1995,0
Teknaf,19-10-1996,9.2
Teknaf,19-10-1997,11.1
Teknaf,19-10-1998,3.6
Teknaf,19-10-1999,1.6
Teknaf,19-10-2000,10.3
Teknaf,19-10-2001,8.7
Teknaf,19-10-2002,8.6
Teknaf,19-10-2003,9.8
Teknaf,19-10-2004,11.4
Teknaf,19-10-2005,8.5
Teknaf,19-10-2006,4
Teknaf,19-10-2007,11.1
Teknaf,19-10-2008,9.8
Teknaf,19-10-2009,6.7
Teknaf,19-10-2010,0.5
Teknaf,19-10-2011,0
Teknaf,19-10-2012,10.1
Teknaf,19-10-2013,4.9
Teknaf,19-10-2014,9.7
Teknaf,19-10-2015,10.3
Teknaf,19-10-2016,9.3
Teknaf,19-10-2018,9.6
Teknaf,19-10-2019,10.4
Teknaf,19-11-1977,0.9
Teknaf,19-11-1979,9
Teknaf,19-11-1980,10.3
Teknaf,19-11-1981,0
Teknaf,19-11-1982,10.7
Teknaf,19-11-1983,10.3
Teknaf,19-11-1984,10.7
Teknaf,19-11-1985,0
Teknaf,19-11-1986,10.1
Teknaf,19-11-1987,10.2
Teknaf,19-11-1988,7.7
Teknaf,19-11-1989,7.2
Teknaf,19-11-1990,10.1
Teknaf,19-11-1991,9.4
Teknaf,19-11-1992,3.3
Teknaf,19-11-1993,8.2
Teknaf,19-11-1994,9.5
Teknaf,19-11-1995,0
Teknaf,19-11-1996,9.8
Teknaf,19-11-1997,0
Teknaf,19-11-1998,7.2
Teknaf,19-11-1999,10.2
Teknaf,19-11-2000,10.6
Teknaf,19-11-2001,10.8
Teknaf,19-11-2002,9.8
Teknaf,19-11-2003,11
Teknaf,19-11-2004,9.5
Teknaf,19-11-2005,10.3
Teknaf,19-11-2006,10.1
Teknaf,19-11-2007,9.8
Teknaf,19-11-2008,10.1
Teknaf,19-11-2009,1.5
Teknaf,19-11-2010,6.3
Teknaf,19-11-2011,9.3
Teknaf,19-11-2012,7.1
Teknaf,19-11-2013,8.2
Teknaf,19-11-2014,9.5
Teknaf,19-11-2015,7
Teknaf,19-11-2016,10.3
Teknaf,19-11-2018,8.4
Teknaf,19-11-2019,10
Teknaf,19-12-1977,10.3
Teknaf,19-12-1979,8.1
Teknaf,19-12-1980,10.6
Teknaf,19-12-1981,10.8
Teknaf,19-12-1982,10.4
Teknaf,19-12-1984,9.5
Teknaf,19-12-1986,9.7
Teknaf,19-12-1987,8.6
Teknaf,19-12-1988,9.6
Teknaf,19-12-1989,10.1
Teknaf,19-12-1990,10.3
Teknaf,19-12-1991,8.1
Teknaf,19-12-1992,9.5
Teknaf,19-12-1993,9.7
Teknaf,19-12-1994,3
Teknaf,19-12-1995,8.9
Teknaf,19-12-1996,10.1
Teknaf,19-12-1997,10.2
Teknaf,19-12-1998,10.4
Teknaf,19-12-1999,10.7
Teknaf,19-12-2000,10.2
Teknaf,19-12-2001,10
Teknaf,19-12-2002,9.1
Teknaf,19-12-2003,5
Teknaf,19-12-2004,9.8
Teknaf,19-12-2005,1.2
Teknaf,19-12-2006,6.7
Teknaf,19-12-2007,9.6
Teknaf,19-12-2008,9
Teknaf,19-12-2009,9.9
Teknaf,19-12-2010,9.7
Teknaf,19-12-2011,8.7
Teknaf,19-12-2012,8.8
Teknaf,19-12-2013,8.7
Teknaf,19-12-2014,8.6
Teknaf,19-12-2015,6
Teknaf,19-12-2016,9.2
Teknaf,19-12-2018,9.2
Teknaf,19-12-2019,7
Teknaf,20-01-1977,9.7
Teknaf,20-01-1979,6.5
Teknaf,20-01-1980,8.9
Teknaf,20-01-1981,10.8
Teknaf,20-01-1982,11
Teknaf,20-01-1983,9.9
Teknaf,20-01-1984,10.4
Teknaf,20-01-1985,9.7
Teknaf,20-01-1987,10
Teknaf,20-01-1988,9.8
Teknaf,20-01-1989,9.9
