humidity_station_name,record_date,humidity_value
Tangail,2019/10/04,80
Tangail,2019/10/05,78
Tangail,2019/10/06,84
Tangail,2019/10/07,81
Tangail,2019/10/08,84
Tangail,2019/10/09,88
Tangail,2019/10/10,84
Tangail,2019/10/11,81
Tangail,2019/10/12,80
Tangail,2019/10/13,76
Tangail,2019/10/14,74
Tangail,2019/10/15,77
Tangail,2019/10/16,83
Tangail,2019/10/17,78
Tangail,2019/10/18,75
Tangail,2019/10/19,76
Tangail,2019/10/20,75
Tangail,2019/10/21,76
Tangail,2019/10/22,76
Tangail,2019/10/23,79
Tangail,2019/10/24,95
Tangail,2019/10/25,93
Tangail,2019/10/26,91
Tangail,2019/10/27,88
Tangail,2019/10/28,81
Tangail,2019/10/29,85
Tangail,2019/10/30,83
Tangail,2019/10/31,79
Tangail,2019/11/01,82
Tangail,2019/11/02,81
Tangail,2019/11/03,81
Tangail,2019/11/04,81
Tangail,2019/11/05,79
Tangail,2019/11/06,82
Tangail,2019/11/07,80
Tangail,2019/11/08,87
Tangail,2019/11/09,95
Tangail,2019/11/10,85
Tangail,2019/11/11,80
Tangail,2019/11/12,83
Tangail,2019/11/13,80
Tangail,2019/11/14,77
Tangail,2019/11/15,78
Tangail,2019/11/16,79
Tangail,2019/11/17,80
Tangail,2019/11/18,80
Tangail,2019/11/19,81
Tangail,2019/11/20,72
Tangail,2019/11/21,84
Tangail,2019/11/22,83
Tangail,2019/11/23,80
Tangail,2019/11/24,82
Tangail,2019/11/25,83
Tangail,2019/11/26,82
Tangail,2019/11/27,81
Tangail,2019/11/28,80
Tangail,2019/11/29,82
Tangail,2019/11/30,82
Tangail,2019/12/01,77
Tangail,2019/12/02,74
Tangail,2019/12/03,78
Tangail,2019/12/04,79
Tangail,2019/12/05,76
Tangail,2019/12/06,77
Tangail,2019/12/07,75
Tangail,2019/12/08,78
Tangail,2019/12/09,81
Tangail,2019/12/10,75
Tangail,2019/12/11,79
Tangail,2019/12/12,81
Tangail,2019/12/13,79
Tangail,2019/12/14,78
Tangail,2019/12/15,80
Tangail,2019/12/16,82
Tangail,2019/12/17,84
Tangail,2019/12/18,89
Tangail,2019/12/19,92
Tangail,2019/12/20,89
Tangail,2019/12/21,92
Tangail,2019/12/22,87
Tangail,2019/12/23,86
Tangail,2019/12/24,91
Tangail,2019/12/25,88
Tangail,2019/12/26,85
Tangail,2019/12/27,88
Tangail,2019/12/28,87
Tangail,2019/12/29,79
Tangail,2019/12/30,80
Tangail,2019/12/31,80
Tangail,2020/01/01,79
Tangail,2020/01/02,80
Tangail,2020/01/03,86
Tangail,2020/01/04,88
Tangail,2020/01/05,85
Tangail,2020/01/06,89
Tangail,2020/01/07,91
Tangail,2020/01/08,88
Tangail,2020/01/09,90
Tangail,2020/01/10,87
Tangail,2020/01/11,90
Tangail,2020/01/12,89
Tangail,2020/01/13,84
Tangail,2020/01/14,87
Tangail,2020/01/15,83
Tangail,2020/01/16,80
Tangail,2020/01/17,79
Tangail,2020/01/18,81
Tangail,2020/01/19,87
Tangail,2020/01/20,80
Tangail,2020/01/21,81
Tangail,2020/01/22,81
Tangail,2020/01/23,81
Tangail,2020/01/24,73
Tangail,2020/01/25,73
Tangail,2020/01/26,75
Tangail,2020/01/27,82
Tangail,2020/01/28,80
Tangail,2020/01/29,86
Tangail,2020/01/30,83
Tangail,2020/01/31,81
Tangail,2020/02/01,77
Tangail,2020/02/02,69
Tangail,2020/02/03,67
Tangail,2020/02/04,71
Tangail,2020/02/05,70
Tangail,2020/02/06,70
Tangail,2020/02/07,67
Tangail,2020/02/08,73
Tangail,2020/02/09,72
Tangail,2020/02/10,66
Tangail,2020/02/11,69
Tangail,2020/02/12,70
Tangail,2020/02/13,70
Tangail,2020/02/14,73
Tangail,2020/02/15,80
Tangail,2020/02/16,75
Tangail,2020/02/17,77
Tangail,2020/02/18,74
Tangail,2020/02/19,73
Tangail,2020/02/20,75
Tangail,2020/02/21,69
Tangail,2020/02/22,72
Tangail,2020/02/23,83
Tangail,2020/02/24,84
Tangail,2020/02/25,89
Tangail,2020/02/26,76
Tangail,2020/02/27,81
Tangail,2020/02/28,67
Tangail,2020/02/29,66
Tangail,2020/03/01,64
Tangail,2020/03/02,72
Tangail,2020/03/03,71
Tangail,2020/03/04,69
Tangail,2020/03/05,73
Tangail,2020/03/06,77
Tangail,2020/03/07,80
Tangail,2020/03/08,82
Tangail,2020/03/09,67
Tangail,2020/03/10,63
Tangail,2020/03/11,59
Tangail,2020/03/12,65
Tangail,2020/03/13,68
Tangail,2020/03/14,68
Tangail,2020/03/15,73
Tangail,2020/03/16,62
Tangail,2020/03/17,58
Tangail,2020/03/18,64
Tangail,2020/03/19,59
Tangail,2020/03/20,65
Tangail,2020/03/21,63
Tangail,2020/03/22,72
Tangail,2020/03/23,72
Tangail,2020/03/24,71
Tangail,2020/03/25,68
Tangail,2020/03/26,66
Tangail,2020/03/27,63
Tangail,2020/03/28,64
Tangail,2020/03/29,57
Tangail,2020/03/30,49
Tangail,2020/03/31,53
Tangail,2020/04/01,55
Tangail,2020/04/02,65
Tangail,2020/04/03,69
Tangail,2020/04/04,65
Tangail,2020/04/05,61
Tangail,2020/04/06,62
Tangail,2020/04/07,70
Tangail,2020/04/08,75
Tangail,2020/04/09,66
Tangail,2020/04/10,65
Tangail,2020/04/11,68
Tangail,2020/04/12,79
Tangail,2020/04/13,71
Tangail,2020/04/14,75
Tangail,2020/04/15,85
Tangail,2020/04/16,74
Tangail,2020/04/17,77
Tangail,2020/04/18,81
Tangail,2020/04/19,72
Tangail,2020/04/20,77
Tangail,2020/04/21,77
Tangail,2020/04/22,75
Tangail,2020/04/23,84
Tangail,2020/04/24,82
Tangail,2020/04/25,81
Tangail,2020/04/26,85
Tangail,2020/04/27,75
Tangail,2020/04/28,91
Tangail,2020/04/29,79
Tangail,2020/04/30,85
Tangail,2020/05/01,89
Tangail,2020/05/02,86
Tangail,2020/05/03,74
Tangail,2020/05/04,78
Tangail,2020/05/05,78
Tangail,2020/05/06,84
Tangail,2020/05/07,77
Tangail,2020/05/08,76
Tangail,2020/05/09,75
Tangail,2020/05/10,76
Tangail,2020/05/11,74
Tangail,2020/05/12,67
Tangail,2020/05/13,75
Tangail,2020/05/14,76
Tangail,2020/05/15,82
Tangail,2020/05/16,80
Tangail,2020/05/17,75
Tangail,2020/05/18,69
Tangail,2020/05/19,80
Tangail,2020/05/20,88
Tangail,2020/05/21,91
Tangail,2020/05/22,87
Tangail,2020/05/23,77
Tangail,2020/05/24,81
Tangail,2020/05/25,79
Tangail,2020/05/26,81
Tangail,2020/05/27,89
Tangail,2020/05/28,83
Tangail,2020/05/29,76
Tangail,2020/05/30,83
Tangail,2020/05/31,77
Tangail,2020/06/01,78
Tangail,2020/06/02,72
Tangail,2020/06/03,74
Tangail,2020/06/04,87
Tangail,2020/06/05,83
Tangail,2020/06/06,81
Tangail,2020/06/07,76
Tangail,2020/06/08,81
Tangail,2020/06/09,76
Tangail,2020/06/10,81
Tangail,2020/06/11,88
Tangail,2020/06/12,85
Tangail,2020/06/13,95
Tangail,2020/06/14,81
Tangail,2020/06/15,86
Tangail,2020/06/16,82
Tangail,2020/06/17,92
Tangail,2020/06/18,89
Tangail,2020/06/19,90
Tangail,2020/06/20,81
Tangail,2020/06/21,87
Tangail,2020/06/22,79
Tangail,2020/06/23,76
Tangail,2020/06/24,78
Tangail,2020/06/25,83
Tangail,2020/06/26,85
Tangail,2020/06/27,82
Tangail,2020/06/28,86
Tangail,2020/06/29,78
Tangail,2020/06/30,81
Tangail,2020/07/01,75
Tangail,2020/07/02,79
Tangail,2020/07/03,79
Tangail,2020/07/04,86
Tangail,2020/07/05,85
Tangail,2020/07/06,84
Tangail,2020/07/07,83
Tangail,2020/07/08,82
Tangail,2020/07/09,86
Tangail,2020/07/10,84
Tangail,2020/07/11,93
Tangail,2020/07/12,92
Tangail,2020/07/13,85
Tangail,2020/07/14,83
Tangail,2020/07/15,85
Tangail,2020/07/16,75
Tangail,2020/07/17,79
Tangail,2020/07/18,78
Tangail,2020/07/19,86
Tangail,2020/07/20,92
Tangail,2020/07/21,95
Tangail,2020/07/22,89
Tangail,2020/07/23,87
Tangail,2020/07/24,85
Tangail,2020/07/25,81
Tangail,2020/07/26,80
Tangail,2020/07/27,88
Tangail,2020/07/28,89
Tangail,2020/07/29,93
Tangail,2020/07/30,80
Tangail,2020/07/31,80
Tangail,2020/08/01,82
Tangail,2020/08/02,81
Tangail,2020/08/03,80
Tangail,2020/08/04,83
Tangail,2020/08/05,78
Tangail,2020/08/06,79
Tangail,2020/08/07,81
Tangail,2020/08/08,77
Tangail,2020/08/09,79
Tangail,2020/08/10,75
Tangail,2020/08/11,79
Tangail,2020/08/12,82
Tangail,2020/08/13,76
Tangail,2020/08/14,76
Tangail,2020/08/15,89
Tangail,2020/08/16,90
Tangail,2020/08/17,88
Tangail,2020/08/18,87
Tangail,2020/08/19,77
Tangail,2020/08/20,89
Tangail,2020/08/21,91
Tangail,2020/08/22,90
Tangail,2020/08/23,90
Tangail,2020/08/24,79
Tangail,2020/08/25,75
Tangail,2020/08/26,75
Tangail,2020/08/27,81
Tangail,2020/08/28,82
Tangail,2020/08/29,81
Tangail,2020/08/30,83
Tangail,2020/08/31,87
Tangail,2020/09/01,93
Tangail,2020/09/02,86
Tangail,2020/09/03,80
Tangail,2020/09/04,76
Tangail,2020/09/05,77
Tangail,2020/09/06,83
Tangail,2020/09/07,90
Tangail,2020/09/08,88
Tangail,2020/09/09,88
Tangail,2020/09/10,93
Tangail,2020/09/11,90
Tangail,2020/09/12,81
Tangail,2020/09/13,81
Tangail,2020/09/14,85
Tangail,2020/09/15,83
Tangail,2020/09/16,79
Tangail,2020/09/17,85
Tangail,2020/09/18,80
Tangail,2020/09/19,77
Tangail,2020/09/20,79
Tangail,2020/09/21,81
Tangail,2020/09/22,89
Tangail,2020/09/23,89
Tangail,2020/09/24,88
Tangail,2020/09/25,89
Tangail,2020/09/26,88
Tangail,2020/09/27,83
Tangail,2020/09/28,79
Tangail,2020/09/29,80
Tangail,2020/09/30,80
Tangail,2020/10/01,87
Tangail,2020/10/02,85
Tangail,2020/10/03,89
Tangail,2020/10/04,82
Tangail,2020/10/05,89
Tangail,2020/10/06,85
Tangail,2020/10/07,91
Tangail,2020/10/08,84
Tangail,2020/10/09,81
Tangail,2020/10/10,78
Tangail,2020/10/11,79
Tangail,2020/10/12,78
Tangail,2020/10/13,78
Tangail,2020/10/14,80
Tangail,2020/10/15,81
Tangail,2020/10/16,76
Tangail,2020/10/17,76
Tangail,2020/10/18,84
Tangail,2020/10/19,80
Tangail,2020/10/20,78
Tangail,2020/10/21,79
Tangail,2020/10/22,92
Tangail,2020/10/23,96
Tangail,2020/10/24,95
Tangail,2020/10/25,88
Tangail,2020/10/26,85
Tangail,2020/10/27,82
Tangail,2020/10/28,80
Tangail,2020/10/29,79
Tangail,2020/10/30,78
Tangail,2020/10/31,82
Tangail,2020/11/01,82
Tangail,2020/11/02,84
Tangail,2020/11/03,79
Tangail,2020/11/04,73
Tangail,2020/11/05,70
Tangail,2020/11/06,72
Tangail,2020/11/07,78
Tangail,2020/11/08,77
Tangail,2020/11/09,74
Tangail,2020/11/10,74
Tangail,2020/11/11,69
Tangail,2020/11/12,75
Tangail,2020/11/13,76
Tangail,2020/11/14,74
Tangail,2020/11/15,77
Tangail,2020/11/16,78
Tangail,2020/11/17,76
Tangail,2020/11/18,74
Tangail,2020/11/19,74
Tangail,2020/11/20,86
Tangail,2020/11/21,83
Tangail,2020/11/22,69
Tangail,2020/11/23,70
Tangail,2020/11/24,77
Tangail,2020/11/25,76
Tangail,2020/11/26,79
Tangail,2020/11/27,82
Tangail,2020/11/28,76
Tangail,2020/11/29,77
Tangail,2020/11/30,77
Tangail,2020/12/01,82
Tangail,2020/12/02,82
Tangail,2020/12/03,82
Tangail,2020/12/04,89.5
Tangail,2020/12/05,83.5
Tangail,2020/12/06,86
Tangail,2020/12/07,85.5
Tangail,2020/12/08,93.5
Tangail,2020/12/09,93
Tangail,2020/12/10,93
Tangail,2020/12/11,85
Tangail,2020/12/12,84
Tangail,2020/12/13,84.5
Tangail,2020/12/14,75.5
Tangail,2020/12/15,83
Tangail,2020/12/16,82
Tangail,2020/12/17,87
Tangail,2020/12/18,88.5
Tangail,2020/12/19,93.5
Tangail,2020/12/20,90
Tangail,2020/12/21,91
Tangail,2020/12/22,87.5
Tangail,2020/12/23,89.5
Tangail,2020/12/24,91
Tangail,2020/12/25,90
Tangail,2020/12/26,87
Tangail,2020/12/27,91.5
Tangail,2020/12/28,88.5
Tangail,2020/12/29,87
Tangail,2020/12/30,83.5
Tangail,2020/12/31,84
Tangail,2021/01/01,82
Tangail,2021/01/02,78.5
Tangail,2021/01/03,78.5
Tangail,2021/01/04,77.5
Tangail,2021/01/05,82.5
Tangail,2021/01/06,77
Tangail,2021/01/07,77.5
Tangail,2021/01/08,82
Tangail,2021/01/09,79.5
Tangail,2021/01/10,82.5
Tangail,2021/01/11,85
Tangail,2021/01/12,88
Tangail,2021/01/13,81
Tangail,2021/01/14,74
Tangail,2021/01/15,74
Tangail,2021/01/16,88.5
Tangail,2021/01/17,92
Tangail,2021/01/18,92
Tangail,2021/01/19,91
Tangail,2021/01/20,86.5
Tangail,2021/01/21,88.5
Tangail,2021/01/22,87
Tangail,2021/01/23,86.5
Tangail,2021/01/24,88.5
Tangail,2021/01/25,80.5
Tangail,2021/01/26,84
Tangail,2021/01/27,82.5
Tangail,2021/01/28,89
Tangail,2021/01/29,84
Tangail,2021/01/30,77
Tangail,2021/01/31,77.5
Tangail,2021/02/01,83.5
Tangail,2021/02/02,79.5
Tangail,2021/02/03,72.5
Tangail,2021/02/04,72
Tangail,2021/02/05,63
Tangail,2021/02/06,62.5
Tangail,2021/02/07,66.5
Tangail,2021/02/08,66.5
Tangail,2021/02/09,62.5
Tangail,2021/02/10,71.5
Tangail,2021/02/11,71
Tangail,2021/02/12,79
Tangail,2021/02/13,72.5
Tangail,2021/02/14,71
Tangail,2021/02/15,76
Tangail,2021/02/16,72
Tangail,2021/02/17,73.5
Tangail,2021/02/18,68
Tangail,2021/02/19,72
Tangail,2021/02/20,70
Tangail,2021/02/21,60.5
Tangail,2021/02/22,65.5
Tangail,2021/02/23,67
Tangail,2021/02/24,73.5
Tangail,2021/02/25,69
Tangail,2021/02/26,64
Tangail,2021/02/27,66.5
Tangail,2021/02/28,65
Tangail,2021/03/01,69
Tangail,2021/03/02,51.5
Tangail,2021/03/03,48.5
Tangail,2021/03/04,55.5
Tangail,2021/03/05,63
Tangail,2021/03/06,74.5
Tangail,2021/03/07,75.5
Tangail,2021/03/08,73
Tangail,2021/03/09,73.5
Tangail,2021/03/10,76.5
Tangail,2021/03/11,73.5
Tangail,2021/03/12,67
Tangail,2021/03/13,73.5
Tangail,2021/03/14,61.5
Tangail,2021/03/15,51.5
Tangail,2021/03/16,56.5
Tangail,2021/03/17,52
Tangail,2021/03/18,52.5
Tangail,2021/03/19,52
Tangail,2021/03/20,55.5
Tangail,2021/03/21,52.5
Tangail,2021/03/22,53.5
Tangail,2021/03/23,51.5
Tangail,2021/03/24,56.5
Tangail,2021/03/25,42
Tangail,2021/03/26,35
Tangail,2021/03/27,45.5
Tangail,2021/03/28,41.5
Tangail,2021/03/29,61
Tangail,2021/04/01,57.5
Tangail,2021/04/02,54
Tangail,2021/04/03,62
Tangail,2021/04/04,64
Tangail,2021/04/05,56.5
Tangail,2021/04/06,60
Tangail,2021/04/07,58
Tangail,2021/04/08,67.5
Tangail,2021/04/09,69
Tangail,2021/04/10,72
Tangail,2021/04/11,73
Tangail,2021/04/12,59
Tangail,2021/04/13,65
Tangail,2021/04/14,72
Tangail,2021/04/15,67.5
Tangail,2021/04/16,56.5
Tangail,2021/04/17,52.5
Tangail,2021/04/18,53.5
Tangail,2021/04/19,50
Tangail,2021/04/20,60
Tangail,2021/04/21,60.5
Tangail,2021/04/22,64
Tangail,2021/04/23,55.5
Tangail,2021/04/24,43
Tangail,2021/04/25,51
Tangail,2021/04/26,49
Tangail,2021/04/27,66.5
Tangail,2021/04/28,64.5
Tangail,2021/04/29,57
Tangail,2021/04/30,60.5
Tangail,2021/05/01,55
Tangail,2021/05/02,63
Tangail,2021/05/03,61.5
Tangail,2021/05/04,68
Tangail,2021/05/05,65
Tangail,2021/05/06,60.5
Tangail,2021/05/07,52
Tangail,2021/05/08,61
Tangail,2021/05/09,68
Tangail,2021/05/10,59
Tangail,2021/05/11,91.5
Tangail,2021/05/12,69
Tangail,2021/05/13,74
Tangail,2021/05/14,83
Tangail,2021/05/15,80
Tangail,2021/05/16,82.5
Tangail,2021/05/17,71.5
Tangail,2021/05/18,67.5
Tangail,2021/05/19,64
Tangail,2021/05/20,73
Tangail,2021/05/21,69.5
Tangail,2021/05/22,60.5
Tangail,2021/05/23,54.5
Tangail,2021/05/24,61.5
Tangail,2021/05/25,73
Tangail,2021/05/26,63.5
Tangail,2021/05/27,82
Tangail,2021/05/28,77.5
Tangail,2021/05/29,68
Tangail,2021/05/30,77.5
Tangail,2021/05/31,82
Tangail,2021/06/01,86.5
Tangail,2021/06/02,68.5
Tangail,2021/06/03,75.5
Tangail,2021/06/04,79
Tangail,2021/06/05,85
Tangail,2021/06/06,91
Tangail,2021/06/07,73
Tangail,2021/06/08,80.5
Tangail,2021/06/09,85
Tangail,2021/06/10,68.5
Tangail,2021/06/11,86.5
Tangail,2021/06/12,86.5
Tangail,2021/06/13,75
Tangail,2021/06/14,78.5
Tangail,2021/06/15,80
Tangail,2021/06/16,86
Tangail,2021/06/17,79.5
Tangail,2021/06/18,89.5
Tangail,2021/06/19,93.5
Tangail,2021/06/20,94.5
Tangail,2021/06/21,86.5
Tangail,2021/06/22,83
Tangail,2021/06/23,80.5
Tangail,2021/06/24,78
Tangail,2021/06/25,71
Tangail,2021/06/26,83
Tangail,2021/06/27,71.5
Tangail,2021/06/28,75.5
Tangail,2021/06/29,88
Tangail,2021/06/30,90.5
Tangail,2021/07/01,90.63
Tangail,2021/07/02,90.63
Tangail,2021/07/03,88.5
Tangail,2021/07/04,86.63
Tangail,2021/07/05,85.25
Tangail,2021/07/06,83.25
Tangail,2021/07/07,89.25
Tangail,2021/07/08,78.5
Tangail,2021/07/09,77.13
Tangail,2021/07/10,78.88
Tangail,2021/07/11,78
Tangail,2021/07/12,77.75
Tangail,2021/07/13,74.88
Tangail,2021/07/14,76.13
Tangail,2021/07/15,78.13
Tangail,2021/07/16,76
Tangail,2021/07/17,83.5
Tangail,2021/07/18,78.38
Tangail,2021/07/19,81.25
Tangail,2021/07/20,88.25
Tangail,2021/07/21,84.5
Tangail,2021/07/22,77.38
Tangail,2021/07/23,78.5
Tangail,2021/07/24,87.25
Tangail,2021/07/25,82.38
Tangail,2021/07/26,79.38
Tangail,2021/07/27,85.63
Tangail,2021/07/28,76.38
Tangail,2021/07/29,86.38
Tangail,2021/07/30,89.38
Tangail,2021/07/31,83.13
Tangail,2021/08/01,86.88
Tangail,2021/08/02,86.63
Tangail,2021/08/03,84.25
Tangail,2021/08/04,82
Tangail,2021/08/05,78.75
Tangail,2021/08/06,82.13
Tangail,2021/08/07,88.13
Tangail,2021/08/08,85.5
Tangail,2021/08/09,83.25
Tangail,2021/08/10,82.88
Tangail,2021/08/11,88.75
Tangail,2021/08/12,87.25
Tangail,2021/08/13,91.25
Tangail,2021/08/14,87.88
Tangail,2021/08/15,83.63
Tangail,2021/08/16,83.75
Tangail,2021/08/17,84.13
Tangail,2021/08/18,81.5
Tangail,2021/08/19,78.5
Tangail,2021/08/20,87
Tangail,2021/08/21,76
Tangail,2021/08/22,74.13
Tangail,2021/08/23,83.63
Tangail,2021/08/24,87.75
Tangail,2021/08/25,84.13
Tangail,2021/08/26,92
Tangail,2021/08/27,88.5
Tangail,2021/08/28,84.88
Tangail,2021/08/29,86.38
Tangail,2021/08/30,85.88
Tangail,2021/08/31,79.25
Tangail,2021/09/01,84
Tangail,2021/09/02,81.25
Tangail,2021/09/03,77.5
Tangail,2021/09/04,76.88
Tangail,2021/09/05,77.38
Tangail,2021/09/06,74.75
Tangail,2021/09/07,78.38
Tangail,2021/09/08,79.25
Tangail,2021/09/09,79.88
Tangail,2021/09/10,75.63
Tangail,2021/09/11,75.5
Tangail,2021/09/12,72.75
Tangail,2021/09/13,77.75
Tangail,2021/09/14,86
Tangail,2021/09/15,78.38
Tangail,2021/09/16,83.88
Tangail,2021/09/17,84.88
Tangail,2021/09/18,80.88
Tangail,2021/09/19,78.5
Tangail,2021/09/20,80.13
Tangail,2021/09/21,84.5
Tangail,2021/09/22,88.38
Tangail,2021/09/23,80.5
Tangail,2021/09/24,76.75
Tangail,2021/09/25,83.75
Tangail,2021/09/26,78.38
Tangail,2021/09/27,81
Tangail,2021/09/28,82.88
Tangail,2021/09/29,85.13
Tangail,2021/09/30,79.88
Tangail,2021/10/01,80.13
Tangail,2021/10/02,75.25
Tangail,2021/10/03,85.5
Tangail,2021/10/04,86.75
Tangail,2021/10/05,88.38
Tangail,2021/10/06,85.25
Tangail,2021/10/07,82.75
Tangail,2021/10/08,82.63
Tangail,2021/10/09,78.75
Tangail,2021/10/10,78.25
Tangail,2021/10/11,76.88
Tangail,2021/10/12,80.13
Tangail,2021/10/13,84.63
Tangail,2021/10/14,86.75
Tangail,2021/10/15,80.25
Tangail,2021/10/16,76.5
Tangail,2021/10/17,76.13
Tangail,2021/10/18,85.75
Tangail,2021/10/19,88.63
Tangail,2021/10/20,87.88
Tangail,2021/10/21,80.5
Tangail,2021/10/22,77.38
Tangail,2021/10/23,76.38
Tangail,2021/10/24,77.63
Tangail,2021/10/25,78.88
Tangail,2021/10/26,79
Tangail,2021/10/27,77.88
Tangail,2021/10/28,76.75
Tangail,2021/10/29,72.5
Tangail,2021/10/30,71.5
Tangail,2021/10/31,69.25
Tangail,2021/11/01,75.5
Tangail,2021/11/02,76.25
Tangail,2021/11/03,76.25
Tangail,2021/11/04,73.38
Tangail,2021/11/05,73.5
Tangail,2021/11/06,69.38
Tangail,2021/11/07,74.75
Tangail,2021/11/08,75.13
Tangail,2021/11/09,73.88
Tangail,2021/11/10,76.13
Tangail,2021/11/11,74.38
Tangail,2021/11/12,73.88
Tangail,2021/11/13,84
Tangail,2021/11/14,87.5
Tangail,2021/11/15,85.88
Tangail,2021/11/16,76.25
Tangail,2021/11/17,72.5
Tangail,2021/11/18,74.75
Tangail,2021/11/19,77.5
Tangail,2021/11/20,76.63
Tangail,2021/11/21,81.75
Tangail,2021/11/22,78.63
Tangail,2021/11/23,80.25
Tangail,2021/11/24,82.13
Tangail,2021/11/25,76
Tangail,2021/11/26,77
Tangail,2021/11/27,78.38
Tangail,2021/11/28,76
Tangail,2021/11/29,76.38
Tangail,2021/11/30,78.63
Tangail,2021/12/01,74.75
Tangail,2021/12/02,75
Tangail,2021/12/03,76.38
Tangail,2021/12/04,85.5
Tangail,2021/12/05,85.88
Tangail,2021/12/06,94.75
Tangail,2021/12/07,90.5
Tangail,2021/12/08,88.75
Tangail,2021/12/09,83.13
Tangail,2021/12/10,77.75
Tangail,2021/12/11,80.13
Tangail,2021/12/12,75
Tangail,2021/12/13,80.5
Tangail,2021/12/14,78.75
Tangail,2021/12/15,78
Tangail,2021/12/16,78
Tangail,2021/12/17,74.75
Tangail,2021/12/18,75.13
Tangail,2021/12/19,73
Tangail,2021/12/20,77
Tangail,2021/12/21,81
Tangail,2021/12/22,84.63
Tangail,2021/12/23,83.63
Tangail,2021/12/24,82.38
Tangail,2021/12/25,78.5
Tangail,2021/12/26,80.75
Tangail,2021/12/27,81.63
Tangail,2021/12/28,77.88
Tangail,2021/12/29,85
Tangail,2021/12/30,83
Tangail,2021/12/31,76.13
Tangail,2023/01/01,93
Tangail,2023/01/02,83
Tangail,2023/01/03,93.5
Tangail,2023/01/04,89.5
Tangail,2023/01/05,91.5
Tangail,2023/01/06,90.5
Tangail,2023/01/07,93
Tangail,2023/01/08,89.5
Tangail,2023/01/09,88
Tangail,2023/01/10,79.5
Tangail,2023/01/11,81.5
Tangail,2023/01/12,86.5
Tangail,2023/01/13,82
Tangail,2023/01/14,82.5
Tangail,2023/01/15,82.5
Tangail,2023/01/16,79
Tangail,2023/01/17,79
Tangail,2023/01/18,78.5
Tangail,2023/01/19,81
Tangail,2023/01/20,69.5
Tangail,2023/01/21,79
Tangail,2023/01/22,82.5
Tangail,2023/01/23,84
Tangail,2023/01/24,77.5
Tangail,2023/01/25,81.5
Tangail,2023/01/26,87.5
Tangail,2023/01/27,83
Tangail,2023/01/28,86
Tangail,2023/01/29,89
Tangail,2023/01/30,87.5
Tangail,2023/01/31,79.5
Tangail,2023/02/01,72
Tangail,2023/02/02,70
Tangail,2023/02/03,75
Tangail,2023/02/04,80
Tangail,2023/02/05,76
Tangail,2023/02/06,78
Tangail,2023/02/07,67
Tangail,2023/02/08,84
Tangail,2023/02/09,84
Tangail,2023/02/10,73
Tangail,2023/02/11,77
Tangail,2023/02/12,79
Tangail,2023/02/13,37.5
Tangail,2023/02/14,51.5
Tangail,2023/02/15,72
Tangail,2023/02/16,61.5
Tangail,2023/02/17,69
Tangail,2023/02/18,74.5
Tangail,2023/02/19,80.5
Tangail,2023/02/20,82
Tangail,2023/02/21,81
Tangail,2023/02/22,74
Tangail,2023/02/23,68
Tangail,2023/02/24,69.5
Tangail,2023/02/25,84.5
Tangail,2023/02/26,66.5
Tangail,2023/02/27,67
Tangail,2023/02/28,64
Tangail,2023/03/01,60.5
Tangail,2023/03/02,65.5
Tangail,2023/03/03,60.5
Tangail,2023/03/04,62.5
Tangail,2023/03/05,63
Tangail,2023/03/06,62.5
Tangail,2023/03/07,53
Tangail,2023/03/08,54
Tangail,2023/03/09,59
Tangail,2023/03/10,57.5
Tangail,2023/03/11,58.5
Tangail,2023/03/12,59
Tangail,2023/03/13,47.5
Tangail,2023/03/14,54.5
Tangail,2023/03/15,66
Tangail,2023/03/16,69
Tangail,2023/03/17,80.5
Tangail,2023/03/18,73.5
Tangail,2023/03/19,88
Tangail,2023/03/20,79
Tangail,2023/03/21,75
Tangail,2023/03/22,62
Tangail,2023/03/23,69.5
Tangail,2023/03/24,63.5
Tangail,2023/03/25,66
Tangail,2023/03/26,62.5
Tangail,2023/03/27,59
Tangail,2023/03/28,64.5
Tangail,2023/03/29,77
Tangail,2023/03/30,79.5
Tangail,2023/03/31,84
Tangail,2023/04/01,78.5
Tangail,2023/04/02,81
Tangail,2023/04/03,63
Tangail,2023/04/04,71
Tangail,2023/04/05,63
Tangail,2023/04/06,56
Tangail,2023/04/07,56.5
Tangail,2023/04/08,48.5
Tangail,2023/04/09,44
Tangail,2023/04/10,50.5
Tangail,2023/04/11,49
Tangail,2023/04/12,45.5
Tangail,2023/04/13,47
Tangail,2023/04/14,47
Tangail,2023/04/15,53.5
Tangail,2023/04/16,71
Tangail,2023/04/17,59
Tangail,2023/04/18,72
Tangail,2023/04/19,67
Tangail,2023/04/20,67
Tangail,2023/04/21,64.5
Tangail,2023/04/22,56
Tangail,2023/04/23,73.5
Tangail,2023/04/24,71.5
Tangail,2023/04/25,59.5
Tangail,2023/04/26,47
Tangail,2023/04/27,70
Tangail,2023/04/28,63
Tangail,2023/04/29,62
Tangail,2023/04/30,66
Tangail,2023/05/01,66.5
Tangail,2023/05/02,57
Tangail,2023/05/03,67.5
Tangail,2023/05/04,79
Tangail,2023/05/05,74
Tangail,2023/05/06,64
Tangail,2023/05/07,62.5
Tangail,2023/05/08,56.5
Tangail,2023/05/09,50.5
Tangail,2023/05/10,60.5
Tangail,2023/05/11,64.5
Tangail,2023/05/12,66.5
Tangail,2023/05/13,64
Tangail,2023/05/14,54.5
