division_id,Division,District_id,district,period_number,start_date,Last date,cropland_flooded_sq_km,cropland_flooded_ha,total_area_flooded_sq_km,total_area_flooded_ha,pct_of_cropland_flooded,pct_of_total_area_flooded,population_exposed
BD10,Barisal,BD1078,Patuakhali,23,1/12/2024,12/15/2024,65.19,6519,242.2,24220,4.333564878,8.527369264,90114
BD10,Barisal,BD1079,Pirojpur,23,1/12/2024,12/15/2024,51.09,5109,127.34,12734,9.980942058,9.218689015,81314
BD20,Chattogram,BD2003,Bandarban,23,1/12/2024,12/15/2024,0.19,19,8.65,865,0.237381309,0.17405456,625
BD20,Chattogram,BD2012,Brahamanbaria,23,1/12/2024,12/15/2024,132.26,13226,162.89,16289,8.855892003,7.707706394,126773
BD20,Chattogram,BD2013,Chandpur,23,1/12/2024,12/15/2024,27.49,2749,70.1,7010,4.324945799,4.362260907,65441
BD20,Chattogram,BD2015,Chattogram,23,1/12/2024,12/15/2024,38.64,3864,155.31,15531,2.924571278,3.20996664,237236
BD20,Chattogram,BD2019,Comilla,23,1/12/2024,12/15/2024,73.39,7339,123.4,12340,3.978772481,3.649649725,150613
BD20,Chattogram,BD2022,Cox's Bazar,23,1/12/2024,12/15/2024,41.3,4130,132.14,13214,7.246936283,5.630887148,154272
BD20,Chattogram,BD2030,Feni,23,1/12/2024,12/15/2024,14.81,1481,41.27,4127,3.334638386,4.169903235,31464
BD20,Chattogram,BD2046,Khagrachhari,23,1/12/2024,12/15/2024,3.61,361,11.2,1120,1.68313508,0.359093714,4469
BD20,Chattogram,BD2051,Lakshmipur,23,1/12/2024,12/15/2024,11.96,1196,54.15,5415,2.529788135,3.992423323,61574
BD20,Chattogram,BD2075,Noakhali,23,1/12/2024,12/15/2024,79.86,7986,271.37,27137,6.906544007,9.303252695,205617
BD20,Chattogram,BD2084,Rangamati,23,1/12/2024,12/15/2024,21.11,2111,182.24,18224,9.649413861,2.90083297,42550
BD30,Dhaka,BD3026,Dhaka,23,1/12/2024,12/15/2024,22.72,2272,46.13,4613,3.522756915,2.846812442,138965
BD30,Dhaka,BD3029,Faridpur,23,1/12/2024,12/15/2024,18.03,1803,36.03,3603,1.348399487,1.609673025,26485
BD30,Dhaka,BD3033,Gazipur,23,1/12/2024,12/15/2024,41.69,4169,82.64,8264,6.199175169,4.132937853,122520
BD30,Dhaka,BD3035,Gopalganj,23,1/12/2024,12/15/2024,398.64,39864,502.29,50229,36.13743153,31.15749568,235096
BD30,Dhaka,BD3048,Kishoreganj,23,1/12/2024,12/15/2024,402.76,40276,478.04,47804,19.71659414,16.90163201,283523
BD30,Dhaka,BD3054,Madaripur,23,1/12/2024,12/15/2024,63.8,6380,83.68,8368,9.064496997,6.742830765,46318
BD30,Dhaka,BD3056,Manikganj,23,1/12/2024,12/15/2024,26.76,2676,76.43,7643,3.234691931,5.063908504,45975
BD30,Dhaka,BD3059,Munshiganj,23,1/12/2024,12/15/2024,39.14,3914,64.59,6459,7.029684741,6.320821634,61897
BD30,Dhaka,BD3067,Narayanganj,23,1/12/2024,12/15/2024,9.4,940,30.28,3028,3.10764066,3.922828782,82825
BD30,Dhaka,BD3068,Narsingdi,23,1/12/2024,12/15/2024,22.46,2246,48.31,4831,3.895372524,3.762395905,65630
BD30,Dhaka,BD3082,Rajbari,23,1/12/2024,12/15/2024,13.98,1398,47.2,4720,2.110866781,3.782615988,34784
BD30,Dhaka,BD3086,Shariatpur,23,1/12/2024,12/15/2024,31.96,3196,90.55,9055,4.800496201,6.981610806,75831
BD30,Dhaka,BD3093,Tangail,23,1/12/2024,12/15/2024,33.47,3347,73,7300,1.78968453,1.966770631,72867
BD40,Khulna,BD4001,Bagerhat,23,1/12/2024,12/15/2024,436.32,43632,"1,040.45",104045,42.63263584,26.26288292,423917
BD40,Khulna,BD4018,Chuadanga,23,1/12/2024,12/15/2024,12.61,1261,18.52,1852,1.904918357,1.44991449,12194
BD40,Khulna,BD4041,Jessore,23,1/12/2024,12/15/2024,234.14,23414,442.19,44219,15.40483843,15.66318113,305463
BD40,Khulna,BD4044,Jhenaidah,23,1/12/2024,12/15/2024,23.97,2397,34.23,3423,1.923444193,1.597587647,21307
BD40,Khulna,BD4047,Khulna,23,1/12/2024,12/15/2024,433.71,43371,887.33,88733,34.93099382,22.51183047,421169
BD40,Khulna,BD4050,Kushtia,23,1/12/2024,12/15/2024,31.12,3112,77.1,7710,3.307714896,4.345029534,77589
BD40,Khulna,BD4055,Magura,23,1/12/2024,12/15/2024,23.49,2349,41.54,4154,3.328193759,3.617348603,30484
BD40,Khulna,BD4057,Meherpur,23,1/12/2024,12/15/2024,4.04,404,5.78,578,0.865282154,0.728794786,4033
BD40,Khulna,BD4065,Narail,23,1/12/2024,12/15/2024,205.75,20575,273.84,27384,30.90248782,25.17389401,147550
BD40,Khulna,BD4087,Satkhira,23,1/12/2024,12/15/2024,350.72,35072,836.43,83643,34.6551005,22.70386594,547405
BD45,Mymensingh,BD4539,Jamalpur,23,1/12/2024,12/15/2024,13.51,1351,33.75,3375,0.933574395,1.47471613,24161
BD45,Mymensingh,BD4561,Mymensingh,23,1/12/2024,12/15/2024,132.97,13297,204.2,20420,4.545745525,4.247691644,200564
BD45,Mymensingh,BD4572,Netrakona,23,1/12/2024,12/15/2024,360.47,36047,464.6,46460,15.84821448,14.96555433,217873
BD45,Mymensingh,BD4589,Sherpur,23,1/12/2024,12/15/2024,21.67,2167,26.74,2674,2.214062814,1.81854904,18297
BD50,Rajshahi,BD5010,Bogra,23,1/12/2024,12/15/2024,14.87,1487,47.96,4796,0.7282762,1.488013834,33592
BD50,Rajshahi,BD5038,Joypurhat,23,1/12/2024,12/15/2024,2.54,254,3.18,318,0.321656064,0.301280806,2793
BD50,Rajshahi,BD5064,Naogaon,23,1/12/2024,12/15/2024,39.17,3917,54.47,5447,1.390482442,1.42842118,33353
BD50,Rajshahi,BD5069,Natore,23,1/12/2024,12/15/2024,48.79,4879,84.15,8415,3.768304967,4.00701161,49809
BD50,Rajshahi,BD5070,Nawabganj,23,1/12/2024,12/15/2024,44.59,4459,119.36,11936,4.918681451,6.405042822,97073
BD50,Rajshahi,BD5076,Pabna,23,1/12/2024,12/15/2024,60.59,6059,104.57,10457,3.687315669,3.978590407,81543
BD50,Rajshahi,BD5081,Rajshahi,23,1/12/2024,12/15/2024,118.18,11818,237.59,23759,8.124404302,8.829713239,183497
BD50,Rajshahi,BD5088,Sirajganj,23,1/12/2024,12/15/2024,72.93,7293,190.11,19011,4.436096467,6.910856374,206422
BD55,Rangpur,BD5527,Dinajpur,23,1/12/2024,12/15/2024,8.51,851,12.53,1253,0.299305038,0.325123964,13114
BD55,Rangpur,BD5532,Gaibandha,23,1/12/2024,12/15/2024,37.8,3780,114.83,11483,2.743476182,4.771388962,78466
BD55,Rangpur,BD5549,Kurigram,23,1/12/2024,12/15/2024,54.27,5427,154.67,15467,4.195912266,6.094007433,114938
BD55,Rangpur,BD5552,Lalmonirhat,23,1/12/2024,12/15/2024,17.08,1708,43.57,4357,1.956077496,3.057423119,39681
BD55,Rangpur,BD5573,Nilphamari,23,1/12/2024,12/15/2024,24.57,2457,46.51,4651,2.113540473,2.621200623,32662
BD55,Rangpur,BD5577,Panchagarh,23,1/12/2024,12/15/2024,1.29,129,2.36,236,0.130421663,0.154626862,2119
BD55,Rangpur,BD5585,Rangpur,23,1/12/2024,12/15/2024,14.99,1499,29.71,2971,0.884173963,1.137813713,28256
BD55,Rangpur,BD5594,Thakurgaon,23,1/12/2024,12/15/2024,9.21,921,12.07,1207,0.637359293,0.595556318,6244
BD60,Sylhet,BD6036,Habiganj,23,1/12/2024,12/15/2024,585.97,58597,678.71,67871,30.57400993,23.83475644,353040
BD60,Sylhet,BD6058,Maulvibazar,23,1/12/2024,12/15/2024,190.47,19047,284.16,28416,15.22820414,9.611701113,128447
BD60,Sylhet,BD6090,Sunamganj,23,1/12/2024,12/15/2024,929.63,92963,"1,399.07",139907,38.60285236,34.19851616,787827
BD60,Sylhet,BD6091,Sylhet,23,1/12/2024,12/15/2024,522.81,52281,752.18,75218,23.1458094,19.87196569,482536
BD10,Barisal,BD1004,Barguna,22,11/16/2024,11/30/2024,40.48,4048,123.5,12350,5.093586711,8.460631687,58424
BD10,Barisal,BD1006,Barisal,22,11/16/2024,11/30/2024,180.99,18099,410.15,41015,19.06315849,16.95411662,269123
BD10,Barisal,BD1009,Bhola,22,11/16/2024,11/30/2024,46.25,4625,207.02,20702,5.736906246,9.780843017,134329
BD10,Barisal,BD1042,Jhalokati,22,11/16/2024,11/30/2024,16.5,1650,53.06,5306,5.301873492,6.600966149,36637
BD10,Barisal,BD1078,Patuakhali,22,11/16/2024,11/30/2024,88.96,8896,291.07,29107,5.91369737,10.24798254,112261
BD10,Barisal,BD1079,Pirojpur,22,11/16/2024,11/30/2024,50.4,5040,133.16,13316,9.846143663,9.640023788,87367
BD20,Chattogram,BD2003,Bandarban,22,11/16/2024,11/30/2024,0.11,11,7.02,702,0.137431284,0.141187813,824
BD20,Chattogram,BD2012,Brahamanbaria,22,11/16/2024,11/30/2024,261.78,26178,319.45,31945,17.52831853,15.11588684,289610
BD20,Chattogram,BD2013,Chandpur,22,11/16/2024,11/30/2024,33.43,3343,75.51,7551,5.25947392,4.698920415,74126
BD20,Chattogram,BD2015,Chattogram,22,11/16/2024,11/30/2024,28.96,2896,134.09,13409,2.191914706,2.771389008,193174
BD20,Chattogram,BD2019,Comilla,22,11/16/2024,11/30/2024,105.5,10550,173.12,17312,5.719587094,5.120156891,210841
BD20,Chattogram,BD2022,Cox's Bazar,22,11/16/2024,11/30/2024,45.1,4510,162.84,16284,7.913724609,6.939107486,181152
BD20,Chattogram,BD2030,Feni,22,11/16/2024,11/30/2024,17.34,1734,44.95,4495,3.904296395,4.541728869,32926
BD20,Chattogram,BD2046,Khagrachhari,22,11/16/2024,11/30/2024,7.16,716,18.74,1874,3.338295615,0.600569049,6301
BD20,Chattogram,BD2051,Lakshmipur,22,11/16/2024,11/30/2024,12.63,1263,56.22,5622,2.671507036,4.145042275,64431
BD20,Chattogram,BD2075,Noakhali,22,11/16/2024,11/30/2024,83.76,8376,282.59,28259,7.243828274,9.690759911,189504
BD20,Chattogram,BD2084,Rangamati,22,11/16/2024,11/30/2024,32.08,3208,241.05,24105,14.66381794,3.836950106,57863
BD30,Dhaka,BD3026,Dhaka,22,11/16/2024,11/30/2024,40.92,4092,84.51,8451,6.344683669,5.215543639,466761
BD30,Dhaka,BD3029,Faridpur,22,11/16/2024,11/30/2024,35.44,3544,60.18,6018,2.650431381,2.688596243,46593
BD30,Dhaka,BD3033,Gazipur,22,11/16/2024,11/30/2024,72.21,7221,127.28,12728,10.73740559,6.365444457,184675
BD30,Dhaka,BD3035,Gopalganj,22,11/16/2024,11/30/2024,336.97,33697,426.98,42698,30.54693534,26.48594936,199300
BD30,Dhaka,BD3048,Kishoreganj,22,11/16/2024,11/30/2024,627.56,62756,730.72,73072,30.72138698,25.8354124,433710
BD30,Dhaka,BD3054,Madaripur,22,11/16/2024,11/30/2024,42.15,4215,58.01,5801,5.988535242,4.699624108,31006
BD30,Dhaka,BD3056,Manikganj,22,11/16/2024,11/30/2024,30.93,3093,86.69,8669,3.738752669,5.74369002,54082
BD30,Dhaka,BD3059,Munshiganj,22,11/16/2024,11/30/2024,66.64,6664,100.94,10094,11.96878363,9.878057528,97258
BD30,Dhaka,BD3067,Narayanganj,22,11/16/2024,11/30/2024,15.51,1551,44.84,4484,5.127607089,5.809103123,112757
BD30,Dhaka,BD3068,Narsingdi,22,11/16/2024,11/30/2024,37.38,3738,75.33,7533,6.483037619,5.866720835,108626
BD30,Dhaka,BD3082,Rajbari,22,11/16/2024,11/30/2024,19.18,1918,58.76,5876,2.896024667,4.709036345,45064
BD30,Dhaka,BD3086,Shariatpur,22,11/16/2024,11/30/2024,28.42,2842,81.59,8159,4.268776659,6.290774441,62517
BD30,Dhaka,BD3093,Tangail,22,11/16/2024,11/30/2024,53.26,5326,95.78,9578,2.847881627,2.580510836,78751
BD40,Khulna,BD4001,Bagerhat,22,11/16/2024,11/30/2024,485.37,48537,"1,181.28",118128,47.42528983,29.81769267,477785
BD40,Khulna,BD4018,Chuadanga,22,11/16/2024,11/30/2024,15.03,1503,22.23,2223,2.27049349,1.740367123,15628
BD40,Khulna,BD4041,Jessore,22,11/16/2024,11/30/2024,236.77,23677,443.1,44310,15.57787476,15.695415,304848
BD40,Khulna,BD4044,Jhenaidah,22,11/16/2024,11/30/2024,26.02,2602,36.44,3644,2.087944009,1.700733095,22310
BD40,Khulna,BD4047,Khulna,22,11/16/2024,11/30/2024,420.85,42085,912.45,91245,33.8952497,23.14913247,412575
BD40,Khulna,BD4050,Kushtia,22,11/16/2024,11/30/2024,26.45,2645,74.07,7407,2.811345084,4.174271564,70003
BD40,Khulna,BD4055,Magura,22,11/16/2024,11/30/2024,32.48,3248,52.63,5263,4.601946926,4.583077924,36333
BD40,Khulna,BD4057,Meherpur,22,11/16/2024,11/30/2024,6.52,652,9.52,952,1.396445456,1.200367883,7570
BD40,Khulna,BD4065,Narail,22,11/16/2024,11/30/2024,188.87,18887,250.82,25082,28.36720717,23.05768367,135240
BD40,Khulna,BD4087,Satkhira,22,11/16/2024,11/30/2024,359.9,35990,880.28,88028,35.56218827,23.89412038,574200
BD45,Mymensingh,BD4539,Jamalpur,22,11/16/2024,11/30/2024,16.61,1661,41.41,4141,1.147792058,1.809422073,30983
BD45,Mymensingh,BD4561,Mymensingh,22,11/16/2024,11/30/2024,164.13,16413,240.03,24003,5.610989042,4.992993063,221098
BD45,Mymensingh,BD4572,Netrakona,22,11/16/2024,11/30/2024,440.52,44052,564.84,56484,19.36764624,18.19445481,273924
BD45,Mymensingh,BD4589,Sherpur,22,11/16/2024,11/30/2024,38.25,3825,46.56,4656,3.908071187,3.166478807,32819
BD50,Rajshahi,BD5010,Bogra,22,11/16/2024,11/30/2024,20.14,2014,57.75,5775,0.986380812,1.791759778,45385
BD50,Rajshahi,BD5038,Joypurhat,22,11/16/2024,11/30/2024,0.56,56,1.09,109,0.070916298,0.103372733,3014
BD50,Rajshahi,BD5064,Naogaon,22,11/16/2024,11/30/2024,70.02,7002,98.33,9833,2.485616048,2.57860574,108656
BD50,Rajshahi,BD5069,Natore,22,11/16/2024,11/30/2024,77.7,7770,118.25,11825,6.001174338,5.630767948,68146
BD50,Rajshahi,BD5070,Nawabganj,22,11/16/2024,11/30/2024,43.05,4305,114.75,11475,4.748805483,6.157663068,89208
BD50,Rajshahi,BD5076,Pabna,22,11/16/2024,11/30/2024,114.59,11459,167.55,16755,6.973584792,6.374799872,115223
BD50,Rajshahi,BD5081,Rajshahi,22,11/16/2024,11/30/2024,123.98,12398,253.24,25324,8.523131202,9.411324469,196314
BD50,Rajshahi,BD5088,Sirajganj,22,11/16/2024,11/30/2024,87,8700,221.02,22102,5.291929146,8.034493061,229062
BD55,Rangpur,BD5527,Dinajpur,22,11/16/2024,11/30/2024,10.26,1026,16.6,1660,0.360854253,0.43073087,19074
BD55,Rangpur,BD5532,Gaibandha,22,11/16/2024,11/30/2024,47.11,4711,139.63,13963,3.419184205,5.801872687,99720
BD55,Rangpur,BD5549,Kurigram,22,11/16/2024,11/30/2024,79.78,7978,213.78,21378,6.168230709,8.422945038,164479
BD55,Rangpur,BD5552,Lalmonirhat,22,11/16/2024,11/30/2024,25.29,2529,66.74,6674,2.896323177,4.683323823,58447
BD55,Rangpur,BD5573,Nilphamari,22,11/16/2024,11/30/2024,19.65,1965,44.31,4431,1.690316251,2.497213494,30150
BD55,Rangpur,BD5577,Panchagarh,22,11/16/2024,11/30/2024,1.23,123,2.81,281,0.124355539,0.184110798,3033
BD55,Rangpur,BD5585,Rangpur,22,11/16/2024,11/30/2024,19.76,1976,39.88,3988,1.165528853,1.527297572,38668
BD55,Rangpur,BD5594,Thakurgaon,22,11/16/2024,11/30/2024,6.08,608,7.83,783,0.420754018,0.386346808,3790
BD60,Sylhet,BD6036,Habiganj,22,11/16/2024,11/30/2024,639.8,63980,737.02,73702,33.38268435,25.88247144,382531
BD60,Sylhet,BD6058,Maulvibazar,22,11/16/2024,11/30/2024,222.66,22266,329.62,32962,17.80181621,11.14938387,154601
BD60,Sylhet,BD6090,Sunamganj,22,11/16/2024,11/30/2024,"1,086.45",108645,"1,626.33",162633,45.11479723,39.7536026,939477
BD60,Sylhet,BD6091,Sylhet,22,11/16/2024,11/30/2024,603.81,60381,871.72,87172,26.73183599,23.03011239,563442
BD55,Rangpur,BD5552,Lalmonirhat,21,1/11/2024,11/15/2024,30.81,3081,76.05,7605,3.528498105,5.336631357,63476
BD55,Rangpur,BD5573,Nilphamari,21,1/11/2024,11/15/2024,22.28,2228,47.86,4786,1.916551963,2.697481266,35102
BD55,Rangpur,BD5577,Panchagarh,21,1/11/2024,11/15/2024,3.01,301,5.98,598,0.304317213,0.39174987,9676
BD55,Rangpur,BD5585,Rangpur,21,1/11/2024,11/15/2024,45.16,4516,83.34,8334,2.663728896,3.19169959,96649
BD55,Rangpur,BD5594,Thakurgaon,21,1/11/2024,11/15/2024,10.47,1047,15.03,1503,0.724555027,0.74160824,8429
BD60,Sylhet,BD6036,Habiganj,21,1/11/2024,11/15/2024,681.84,68184,782.56,78256,35.5761949,27.48173299,403169
BD60,Sylhet,BD6058,Maulvibazar,21,1/11/2024,11/15/2024,269.39,26939,394.51,39451,21.53791102,13.34428563,199877
BD60,Sylhet,BD6090,Sunamganj,21,1/11/2024,11/15/2024,"1,170.62",117062,"1,740.98",174098,48.60995346,42.55607844,1005819
BD60,Sylhet,BD6091,Sylhet,21,1/11/2024,11/15/2024,655.14,65514,950.56,95056,29.00431433,25.11299916,636879
BD10,Barisal,BD1004,Barguna,21,1/11/2024,11/15/2024,50.13,5013,134.79,13479,6.307843425,9.234077289,68251
BD10,Barisal,BD1006,Barisal,21,1/11/2024,11/15/2024,179.62,17962,410.6,41060,18.91886031,16.97271799,264964
BD10,Barisal,BD1009,Bhola,21,1/11/2024,11/15/2024,45.17,4517,207.46,20746,5.602941732,9.801631206,126766
BD10,Barisal,BD1042,Jhalokati,21,1/11/2024,11/15/2024,17.59,1759,55.85,5585,5.652118469,6.948058037,41731
BD10,Barisal,BD1078,Patuakhali,21,1/11/2024,11/15/2024,99.08,9908,305.21,30521,6.586433627,10.74582318,118364
BD10,Barisal,BD1079,Pirojpur,21,1/11/2024,11/15/2024,48.22,4822,129.76,12976,9.420258877,9.393883199,85440
BD20,Chattogram,BD2003,Bandarban,21,1/11/2024,11/15/2024,0.2,20,5.48,548,0.249875063,0.110214988,1279
BD20,Chattogram,BD2012,Brahamanbaria,21,1/11/2024,11/15/2024,384.61,38461,456.98,45698,25.75279467,21.62359671,424459
BD20,Chattogram,BD2013,Chandpur,21,1/11/2024,11/15/2024,48.89,4889,101.59,10159,7.691764282,6.321855714,102301
BD20,Chattogram,BD2015,Chattogram,21,1/11/2024,11/15/2024,27.11,2711,125.91,12591,2.05189253,2.602223427,202417
BD20,Chattogram,BD2019,Comilla,21,1/11/2024,11/15/2024,168.36,16836,257.02,25702,9.127485148,7.601563795,316822
BD20,Chattogram,BD2022,Cox's Bazar,21,1/11/2024,11/15/2024,35.9,3590,153.8,15380,6.299394977,6.553885602,169196
BD20,Chattogram,BD2030,Feni,21,1/11/2024,11/15/2024,18.29,1829,47.24,4724,4.1181996,4.772753773,34174
BD20,Chattogram,BD2046,Khagrachhari,21,1/11/2024,11/15/2024,7.62,762,17.74,1774,3.552767121,0.568521608,5199
BD20,Chattogram,BD2051,Lakshmipur,21,1/11/2024,11/15/2024,20.89,2089,67.01,6701,4.418668406,4.940577781,75855
BD20,Chattogram,BD2075,Noakhali,21,1/11/2024,11/15/2024,91.25,9125,297.19,29719,7.891587035,10.1914326,201748
BD20,Chattogram,BD2084,Rangamati,21,1/11/2024,11/15/2024,46.94,4694,277.71,27771,21.45634707,4.420491242,67451
BD30,Dhaka,BD3026,Dhaka,21,1/11/2024,11/15/2024,54.47,5447,102.31,10231,8.445623642,6.314072533,465190
BD30,Dhaka,BD3029,Faridpur,21,1/11/2024,11/15/2024,146.66,14666,195.5,19550,10.96817907,8.734140337,144053
BD30,Dhaka,BD3033,Gazipur,21,1/11/2024,11/15/2024,99.12,9912,168.07,16807,14.73884008,8.405407368,241677
BD30,Dhaka,BD3035,Gopalganj,21,1/11/2024,11/15/2024,343.38,34338,444.35,44435,31.12801335,27.56342592,216755
BD30,Dhaka,BD3048,Kishoreganj,21,1/11/2024,11/15/2024,883.46,88346,"1,015.71",101571,43.24864003,35.91078671,612351
BD30,Dhaka,BD3054,Madaripur,21,1/11/2024,11/15/2024,53.04,5304,75.97,7597,7.535751108,6.121568514,48003
BD30,Dhaka,BD3056,Manikganj,21,1/11/2024,11/15/2024,38.94,3894,98.05,9805,4.706984447,6.496352595,60697
BD30,Dhaka,BD3059,Munshiganj,21,1/11/2024,11/15/2024,75.16,7516,111.84,11184,13.49900626,10.94473899,98682
BD30,Dhaka,BD3067,Narayanganj,21,1/11/2024,11/15/2024,18.67,1867,46.63,4663,6.172303311,6.041000861,110076
BD30,Dhaka,BD3068,Narsingdi,21,1/11/2024,11/15/2024,42.99,4299,83.28,8328,7.45601357,6.485868991,113790
BD30,Dhaka,BD3082,Rajbari,21,1/11/2024,11/15/2024,38.86,3886,83.86,8386,5.867545286,6.708455475,59690
BD30,Dhaka,BD3086,Shariatpur,21,1/11/2024,11/15/2024,32.86,3286,88.5,8850,4.935679135,6.823551146,67919
BD30,Dhaka,BD3093,Tangail,21,1/11/2024,11/15/2024,142.8,14280,211.32,21132,7.635702148,5.693396846,152084
BD40,Khulna,BD4001,Bagerhat,21,1/11/2024,11/15/2024,492.6,49260,"1,175.10",117510,48.13172996,29.66169803,480226
BD40,Khulna,BD4018,Chuadanga,21,1/11/2024,11/15/2024,29.5,2950,41.28,4128,4.456391081,3.231774846,29290
BD40,Khulna,BD4041,Jessore,21,1/11/2024,11/15/2024,305.45,30545,541.99,54199,20.09655718,19.19828025,385109
BD40,Khulna,BD4044,Jhenaidah,21,1/11/2024,11/15/2024,64.96,6496,88.21,8821,5.21263808,4.116950228,55988
BD40,Khulna,BD4047,Khulna,21,1/11/2024,11/15/2024,417.58,41758,925.46,92546,33.63188398,23.4792001,413445
BD40,Khulna,BD4050,Kushtia,21,1/11/2024,11/15/2024,29.93,2993,82.45,8245,3.18123094,4.646532881,76376
BD40,Khulna,BD4055,Magura,21,1/11/2024,11/15/2024,78.96,7896,112.75,11275,11.18749167,9.818393234,73173
BD40,Khulna,BD4057,Meherpur,21,1/11/2024,11/15/2024,12.33,1233,17.18,1718,2.640823999,2.166210109,12772
BD40,Khulna,BD4065,Narail,21,1/11/2024,11/15/2024,204.67,20467,271.45,27145,30.74027792,24.9541832,145830
BD40,Khulna,BD4087,Satkhira,21,1/11/2024,11/15/2024,389.99,38999,"1,007.92",100792,38.5354204,27.35875155,627670
BD45,Mymensingh,BD4539,Jamalpur,21,1/11/2024,11/15/2024,23.02,2302,53.99,5399,1.590738903,2.359108855,48842
BD45,Mymensingh,BD4561,Mymensingh,21,1/11/2024,11/15/2024,189.38,18938,266.87,26687,6.474191829,5.551306332,228415
BD45,Mymensingh,BD4572,Netrakona,21,1/11/2024,11/15/2024,561.84,56184,706.86,70686,24.70153084,22.76915999,361978
BD45,Mymensingh,BD4589,Sherpur,21,1/11/2024,11/15/2024,67.07,6707,81.4,8140,6.852662341,5.535897228,55883
BD50,Rajshahi,BD5010,Bogra,21,1/11/2024,11/15/2024,35.98,3598,86.17,8617,1.762163932,2.673522771,68981
BD50,Rajshahi,BD5038,Joypurhat,21,1/11/2024,11/15/2024,0.92,92,1.41,141,0.116505346,0.132889685,1840
BD50,Rajshahi,BD5064,Naogaon,21,1/11/2024,11/15/2024,126.76,12676,155.92,15592,4.499809915,4.088845795,96088
BD50,Rajshahi,BD5069,Natore,21,1/11/2024,11/15/2024,153.86,15386,218.73,21873,11.88340648,10.41537314,128293
BD50,Rajshahi,BD5070,Nawabganj,21,1/11/2024,11/15/2024,57.98,5798,152.45,15245,6.395719904,8.180703571,120146
BD50,Rajshahi,BD5076,Pabna,21,1/11/2024,11/15/2024,230.72,23072,302.59,30259,14.04088911,11.51255551,219856
BD50,Rajshahi,BD5081,Rajshahi,21,1/11/2024,11/15/2024,137.39,13739,272.41,27241,9.445015291,10.12375177,205574
BD50,Rajshahi,BD5088,Sirajganj,21,1/11/2024,11/15/2024,182.99,18299,343.47,34347,11.13069097,12.48578107,325813
BD55,Rangpur,BD5527,Dinajpur,21,1/11/2024,11/15/2024,37.93,3793,55.94,5594,1.334035263,1.451511136,43444
BD55,Rangpur,BD5532,Gaibandha,21,1/11/2024,11/15/2024,55.2,5520,154.81,15481,4.006346171,6.432628452,111736
BD55,Rangpur,BD5549,Kurigram,21,1/11/2024,11/15/2024,95.11,9511,241.72,24172,7.353477347,9.523782742,187842
BD10,Barisal,BD1004,Barguna,20,10/16/2024,10/31/2024,51.14,5114,136.88,13688,6.434931433,9.377257209,67517
BD10,Barisal,BD1006,Barisal,20,10/16/2024,10/31/2024,170.87,17087,405.75,40575,17.99724786,16.77223654,259209
BD10,Barisal,BD1009,Bhola,20,10/16/2024,10/31/2024,59.74,5974,241.65,24165,7.410222251,11.416968,135892
BD10,Barisal,BD1042,Jhalokati,20,10/16/2024,10/31/2024,17.55,1755,53.88,5388,5.639265442,6.702978819,41297
BD10,Barisal,BD1078,Patuakhali,20,10/16/2024,10/31/2024,167.24,16724,417.95,41795,11.11743197,14.71516922,174579
BD10,Barisal,BD1079,Pirojpur,20,10/16/2024,10/31/2024,95.09,9509,204.92,20492,18.57678176,14.83503811,129000
BD20,Chattogram,BD2003,Bandarban,20,10/16/2024,10/31/2024,0.45,45,7.88,788,0.562218891,0.158560686,1816
BD20,Chattogram,BD2012,Brahamanbaria,20,10/16/2024,10/31/2024,467.35,46735,549.31,54931,31.29291643,25.99251151,527964
BD20,Chattogram,BD2013,Chandpur,20,10/16/2024,10/31/2024,65.24,6524,136.19,13619,10.26407653,8.474983066,140963
BD20,Chattogram,BD2015,Chattogram,20,10/16/2024,10/31/2024,48.84,4884,192.5,19250,3.696585436,3.978460882,258141
BD20,Chattogram,BD2019,Comilla,20,10/16/2024,10/31/2024,324.23,32423,489.14,48914,17.57783624,14.46669098,622883
BD20,Chattogram,BD2022,Cox's Bazar,20,10/16/2024,10/31/2024,51.91,5191,217.59,21759,9.108679478,9.272171444,232782
BD20,Chattogram,BD2030,Feni,20,10/16/2024,10/31/2024,32.8,3280,73.23,7323,7.385289605,7.398576605,68851
BD20,Chattogram,BD2046,Khagrachhari,20,10/16/2024,10/31/2024,8.82,882,20.54,2054,4.112258006,0.658254444,6744
BD20,Chattogram,BD2051,Lakshmipur,20,10/16/2024,10/31/2024,81.42,8142,163.96,16396,17.22201923,12.0886007,173856
BD20,Chattogram,BD2075,Noakhali,20,10/16/2024,10/31/2024,191.46,19146,461.54,46154,16.55806305,15.8227632,332454
BD20,Chattogram,BD2084,Rangamati,20,10/16/2024,10/31/2024,59.37,5937,374.46,37446,27.13811942,5.96052411,89478
BD30,Dhaka,BD3026,Dhaka,20,10/16/2024,10/31/2024,57.4,5740,92.1,9210,8.899922839,5.683961297,244922
BD30,Dhaka,BD3029,Faridpur,20,10/16/2024,10/31/2024,219.77,21977,281.37,28137,16.43581559,12.5704607,206361
BD30,Dhaka,BD3033,Gazipur,20,10/16/2024,10/31/2024,108.51,10851,183.77,18377,16.13510428,9.190585542,281772
BD30,Dhaka,BD3035,Gopalganj,20,10/16/2024,10/31/2024,261.29,26129,337.34,33734,23.6864075,20.92550039,156863
