city_name,sector_name,subsector name,longitude,latitude,gas_name,emissions_quantity,emissions_factor,units,year,Type of Emission
Lalmonirhat,buildings,residential-onsite-fuel-usage,89.16543289,26.12210465,CH4,1194.77469,1.85E-06,t of CH4 per MJ,2025,Emission
Sherpur,buildings,residential-onsite-fuel-usage,90.09527706,25.09214115,CH4,1194.40059,1.64E-06,t of CH4 per MJ,2025,Emission
Patuakhali,buildings,residential-onsite-fuel-usage,90.49766675,22.25868681,CH4,1185.20593,1.48E-06,t of CH4 per MJ,2025,Emission
Manikganj,buildings,residential-onsite-fuel-usage,89.94155818,23.83549976,CH4,1164.11088,1.36E-06,t of CH4 per MJ,2025,Emission
Bagerhat,buildings,residential-onsite-fuel-usage,89.74824061,22.40804318,CH4,1141.25726,1.15E-06,t of CH4 per MJ,2025,Emission
Munshiganj,buildings,residential-onsite-fuel-usage,90.43809069,23.52661705,CH4,1073.90865,1.19E-06,t of CH4 per MJ,2025,Emission
Shariatpur,buildings,residential-onsite-fuel-usage,90.42202219,23.22814179,CH4,1057.54031,1.69E-06,t of CH4 per MJ,2025,Emission
Madaripur,buildings,residential-onsite-fuel-usage,90.13017483,23.23116398,CH4,1014.62003,1.59E-06,t of CH4 per MJ,2025,Emission
Gopalganj,buildings,residential-onsite-fuel-usage,89.86240928,23.10671997,CH4,1005.09067,1.45E-06,t of CH4 per MJ,2025,Emission
Panchagarh,buildings,residential-onsite-fuel-usage,88.54636242,26.32021618,CH4,974.43625,1.30E-06,t of CH4 per MJ,2025,Emission
Chuadanga,buildings,residential-onsite-fuel-usage,88.82268639,23.60138702,CH4,927.27898,8.17E-07,t of CH4 per MJ,2025,Emission
Rajbari,buildings,residential-onsite-fuel-usage,89.57524755,23.73533821,CH4,894.84853,1.64E-06,t of CH4 per MJ,2025,Emission
Pirojpur,buildings,residential-onsite-fuel-usage,89.99539264,22.51473236,CH4,814.39533,2.18E-06,t of CH4 per MJ,2025,Emission
Dhaka,buildings,non-residential-onsite-fuel-usage,90.35663986,23.78322506,CH4,783.4889,9.84E-07,t of CH4 per MJ,2025,Emission
Joypurhat,buildings,residential-onsite-fuel-usage,89.09082916,25.06322479,CH4,766.03278,9.23E-07,t of CH4 per MJ,2025,Emission
Magura,buildings,residential-onsite-fuel-usage,89.4566823,23.46960831,CH4,696.46787,1.41E-06,t of CH4 per MJ,2025,Emission
Barguna,buildings,residential-onsite-fuel-usage,89.97252105,22.14954083,CH4,645.13982,1.49E-06,t of CH4 per MJ,2025,Emission
Khagrachhari,buildings,residential-onsite-fuel-usage,91.96224023,23.21044445,CH4,611.09659,8.33E-07,t of CH4 per MJ,2025,Emission
Rangamati,buildings,residential-onsite-fuel-usage,92.22334151,22.79609299,CH4,603.24243,6.45E-07,t of CH4 per MJ,2025,Emission
Narail,buildings,residential-onsite-fuel-usage,89.52866845,23.13234139,CH4,594.2514,1.10E-06,t of CH4 per MJ,2025,Emission
Meherpur,buildings,residential-onsite-fuel-usage,88.70081641,23.78840065,CH4,569.7198,7.84E-07,t of CH4 per MJ,2025,Emission
Jhalokati,buildings,residential-onsite-fuel-usage,90.12547576,22.56171608,CH4,486.5099,1.63E-06,t of CH4 per MJ,2025,Emission
Narayanganj,buildings,non-residential-onsite-fuel-usage,90.6169717,23.71533775,CH4,428.11233,6.31E-07,t of CH4 per MJ,2025,Emission
Gazipur,buildings,non-residential-onsite-fuel-usage,90.4077623,24.09239292,CH4,389.57745,7.77E-07,t of CH4 per MJ,2025,Emission
Bandarban,buildings,residential-onsite-fuel-usage,92.38619595,21.77005291,CH4,376.03712,1.07E-06,t of CH4 per MJ,2025,Emission
Chittagong,buildings,non-residential-onsite-fuel-usage,91.92721178,22.42351341,CH4,334.90785,6.00E-07,t of CH4 per MJ,2025,Emission
Comilla,buildings,non-residential-onsite-fuel-usage,91.07641037,23.42176151,CH4,134.21756,1.04E-06,t of CH4 per MJ,2025,Emission
Dinajpur,buildings,non-residential-onsite-fuel-usage,88.72473914,25.64259434,CH4,109.69357,9.73E-07,t of CH4 per MJ,2025,Emission
Narsingdi,buildings,non-residential-onsite-fuel-usage,90.80575237,24.00730515,CH4,108.67132,1.28E-06,t of CH4 per MJ,2025,Emission
Mymensingh,buildings,non-residential-onsite-fuel-usage,90.41626793,24.72212601,CH4,97.87201,8.56E-07,t of CH4 per MJ,2025,Emission
Jessore,buildings,non-residential-onsite-fuel-usage,89.12588422,23.08486843,CH4,74.32747,1.02E-06,t of CH4 per MJ,2025,Emission
Cox'S Bazar,buildings,non-residential-onsite-fuel-usage,92.09185387,21.33263111,CH4,71.22313,1.00E-06,t of CH4 per MJ,2025,Emission
Sylhet,buildings,non-residential-onsite-fuel-usage,91.95828109,24.89030552,CH4,68.08072,9.90E-07,t of CH4 per MJ,2025,Emission
Khulna,buildings,non-residential-onsite-fuel-usage,89.33178875,22.50158978,CH4,66.15032,6.40E-07,t of CH4 per MJ,2025,Emission
Munshiganj,buildings,non-residential-onsite-fuel-usage,90.43809069,23.52661705,CH4,63.71684,8.63E-07,t of CH4 per MJ,2025,Emission
Habiganj,buildings,non-residential-onsite-fuel-usage,91.43166194,24.3361721,CH4,55.43603,9.23E-07,t of CH4 per MJ,2025,Emission
Tangail,buildings,non-residential-onsite-fuel-usage,90.00162472,24.37570572,CH4,52.95911,7.92E-07,t of CH4 per MJ,2025,Emission
Sirajganj,buildings,non-residential-onsite-fuel-usage,89.52299407,24.39875031,CH4,42.0396,1.31E-06,t of CH4 per MJ,2025,Emission
Rangpur,buildings,non-residential-onsite-fuel-usage,89.26262719,25.63304901,CH4,31.32804,1.28E-06,t of CH4 per MJ,2025,Emission
Nilphamari,buildings,non-residential-onsite-fuel-usage,88.92202762,26.02052784,CH4,31.29052,1.41E-06,t of CH4 per MJ,2025,Emission
Brahamanbaria,buildings,non-residential-onsite-fuel-usage,91.11221975,23.95706463,CH4,31.16685,1.19E-06,t of CH4 per MJ,2025,Emission
Panchagarh,buildings,non-residential-onsite-fuel-usage,88.54636242,26.32021618,CH4,31.07304,1.22E-06,t of CH4 per MJ,2025,Emission
Kishoreganj,buildings,non-residential-onsite-fuel-usage,90.92785766,24.33687305,CH4,29.31867,1.58E-06,t of CH4 per MJ,2025,Emission
Thakurgaon,buildings,non-residential-onsite-fuel-usage,88.31190151,25.93596554,CH4,29.15791,9.45E-07,t of CH4 per MJ,2025,Emission
Bagerhat,buildings,non-residential-onsite-fuel-usage,89.74824061,22.40804318,CH4,27.77233,6.18E-07,t of CH4 per MJ,2025,Emission
Satkhira,buildings,non-residential-onsite-fuel-usage,89.13842168,22.47451782,CH4,26.79071,1.33E-06,t of CH4 per MJ,2025,Emission
Bogra,buildings,non-residential-onsite-fuel-usage,89.33140768,24.82984257,CH4,26.4934,7.41E-07,t of CH4 per MJ,2025,Emission
Rajshahi,buildings,non-residential-onsite-fuel-usage,88.59755044,24.41521168,CH4,26.38515,5.29E-07,t of CH4 per MJ,2025,Emission
Nawabganj,buildings,non-residential-onsite-fuel-usage,88.2608918,24.69153214,CH4,25.68477,1.88E-06,t of CH4 per MJ,2025,Emission
Jamalpur,buildings,non-residential-onsite-fuel-usage,89.77782262,24.99966812,CH4,25.08107,1.57E-06,t of CH4 per MJ,2025,Emission
Manikganj,buildings,non-residential-onsite-fuel-usage,89.94155818,23.83549976,CH4,24.37211,1.11E-06,t of CH4 per MJ,2025,Emission
Pabna,buildings,non-residential-onsite-fuel-usage,89.33856711,24.08094883,CH4,23.60863,9.65E-07,t of CH4 per MJ,2025,Emission
Chandpur,buildings,non-residential-onsite-fuel-usage,90.8076815,23.24472523,CH4,22.01606,1.80E-06,t of CH4 per MJ,2025,Emission
Kushtia,buildings,non-residential-onsite-fuel-usage,89.02495856,23.94281006,CH4,21.52053,7.80E-07,t of CH4 per MJ,2025,Emission
Kurigram,buildings,non-residential-onsite-fuel-usage,89.64450523,25.80355644,CH4,19.88414,1.84E-06,t of CH4 per MJ,2025,Emission
Natore,buildings,non-residential-onsite-fuel-usage,89.09054213,24.39326572,CH4,18.50799,8.47E-07,t of CH4 per MJ,2025,Emission
Lakshmipur,buildings,non-residential-onsite-fuel-usage,90.85837351,22.86313117,CH4,18.30609,2.26E-06,t of CH4 per MJ,2025,Emission
Lalmonirhat,buildings,non-residential-onsite-fuel-usage,89.16543289,26.12210465,CH4,18.12078,1.85E-06,t of CH4 per MJ,2025,Emission
Noakhali,buildings,non-residential-onsite-fuel-usage,91.11936714,22.81587782,CH4,17.34905,2.00E-06,t of CH4 per MJ,2025,Emission
Feni,buildings,non-residential-onsite-fuel-usage,91.40197917,23.02090073,CH4,15.85598,1.17E-06,t of CH4 per MJ,2025,Emission
Maulvibazar,buildings,non-residential-onsite-fuel-usage,91.8826094,24.48686098,CH4,15.57691,1.35E-06,t of CH4 per MJ,2025,Emission
Barisal,buildings,non-residential-onsite-fuel-usage,90.25002892,22.82380976,CH4,15.10657,7.00E-07,t of CH4 per MJ,2025,Emission
Narail,buildings,non-residential-onsite-fuel-usage,89.52866845,23.13234139,CH4,9.62706,1.04E-06,t of CH4 per MJ,2025,Emission
Faridpur,buildings,non-residential-onsite-fuel-usage,89.87183105,23.4662315,CH4,9.14736,1.24E-06,t of CH4 per MJ,2025,Emission
Shariatpur,buildings,non-residential-onsite-fuel-usage,90.42202219,23.22814179,CH4,9.14609,1.31E-06,t of CH4 per MJ,2025,Emission
Bhola,buildings,non-residential-onsite-fuel-usage,90.7676299,22.39723759,CH4,8.90037,2.08E-06,t of CH4 per MJ,2025,Emission
Madaripur,buildings,non-residential-onsite-fuel-usage,90.13017483,23.23116398,CH4,8.85094,1.43E-06,t of CH4 per MJ,2025,Emission
Netrakona,buildings,non-residential-onsite-fuel-usage,90.7927876,24.88535595,CH4,8.6206,1.34E-06,t of CH4 per MJ,2025,Emission
Pirojpur,buildings,non-residential-onsite-fuel-usage,89.99539264,22.51473236,CH4,8.43121,1.81E-06,t of CH4 per MJ,2025,Emission
Jhenaidah,buildings,non-residential-onsite-fuel-usage,89.12274824,23.49500561,CH4,6.92001,1.61E-06,t of CH4 per MJ,2025,Emission
Patuakhali,buildings,non-residential-onsite-fuel-usage,90.49766675,22.25868681,CH4,4.744,1.39E-06,t of CH4 per MJ,2025,Emission
Jhalokati,buildings,non-residential-onsite-fuel-usage,90.12547576,22.56171608,CH4,4.61378,1.60E-06,t of CH4 per MJ,2025,Emission
Chuadanga,buildings,non-residential-onsite-fuel-usage,88.82268639,23.60138702,CH4,3.12896,7.34E-07,t of CH4 per MJ,2025,Emission
Sunamganj,buildings,non-residential-onsite-fuel-usage,91.39011405,24.88646793,CH4,2.50385,2.58E-06,t of CH4 per MJ,2025,Emission
Joypurhat,buildings,non-residential-onsite-fuel-usage,89.09082916,25.06322479,CH4,2.03686,1.06E-06,t of CH4 per MJ,2025,Emission
Gopalganj,buildings,non-residential-onsite-fuel-usage,89.86240928,23.10671997,CH4,2.02905,1.37E-06,t of CH4 per MJ,2025,Emission
Barguna,buildings,non-residential-onsite-fuel-usage,89.97252105,22.14954083,CH4,1.95911,1.26E-06,t of CH4 per MJ,2025,Emission
Rangamati,buildings,non-residential-onsite-fuel-usage,92.22334151,22.79609299,CH4,1.61316,8.47E-07,t of CH4 per MJ,2025,Emission
Naogaon,buildings,non-residential-onsite-fuel-usage,88.73828018,24.87316799,CH4,0.97993,7.91E-07,t of CH4 per MJ,2025,Emission
Gaibandha,buildings,non-residential-onsite-fuel-usage,89.53627013,25.34347057,CH4,0.86927,1.49E-06,t of CH4 per MJ,2025,Emission
Magura,buildings,non-residential-onsite-fuel-usage,89.4566823,23.46960831,CH4,0.72645,1.58E-06,t of CH4 per MJ,2025,Emission
Sherpur,buildings,non-residential-onsite-fuel-usage,90.09527706,25.09214115,CH4,0.68549,1.73E-06,t of CH4 per MJ,2025,Emission
Meherpur,buildings,non-residential-onsite-fuel-usage,88.70081641,23.78840065,CH4,0.54733,5.88E-07,t of CH4 per MJ,2025,Emission
Khagrachhari,buildings,non-residential-onsite-fuel-usage,91.96224023,23.21044445,CH4,0.51931,6.79E-07,t of CH4 per MJ,2025,Emission
Bandarban,buildings,non-residential-onsite-fuel-usage,92.38619595,21.77005291,CH4,0.46652,1.13E-06,t of CH4 per MJ,2025,Emission
Rajbari,buildings,non-residential-onsite-fuel-usage,89.57524755,23.73533821,CH4,0.36116,1.67E-06,t of CH4 per MJ,2025,Emission
Dhaka,buildings,residential-onsite-fuel-usage,90.35663986,23.78322506,CH4,1293.16525,1.07E-06,t of CH4 per MJ,2026,Emission
Chittagong,buildings,residential-onsite-fuel-usage,91.92721178,22.42351341,CH4,562.69507,8.58E-07,t of CH4 per MJ,2026,Emission
Comilla,buildings,residential-onsite-fuel-usage,91.07641037,23.42176151,CH4,474.99135,1.24E-06,t of CH4 per MJ,2026,Emission
Mymensingh,buildings,residential-onsite-fuel-usage,90.41626793,24.72212601,CH4,467.3598,1.28E-06,t of CH4 per MJ,2026,Emission
Gazipur,buildings,residential-onsite-fuel-usage,90.4077623,24.09239292,CH4,431.4479,8.51E-07,t of CH4 per MJ,2026,Emission
Sylhet,buildings,residential-onsite-fuel-usage,91.95828109,24.89030552,CH4,337.78965,1.28E-06,t of CH4 per MJ,2026,Emission
Tangail,buildings,residential-onsite-fuel-usage,90.00162472,24.37570572,CH4,328.85117,1.16E-06,t of CH4 per MJ,2026,Emission
Bogra,buildings,residential-onsite-fuel-usage,89.33140768,24.82984257,CH4,297.73176,8.49E-07,t of CH4 per MJ,2026,Emission
Noakhali,buildings,residential-onsite-fuel-usage,91.11936714,22.81587782,CH4,285.6779,2.01E-06,t of CH4 per MJ,2026,Emission
Dinajpur,buildings,residential-onsite-fuel-usage,88.72473914,25.64259434,CH4,266.88931,1.09E-06,t of CH4 per MJ,2026,Emission
Jessore,buildings,residential-onsite-fuel-usage,89.12588422,23.08486843,CH4,264.9168,1.05E-06,t of CH4 per MJ,2026,Emission
Sirajganj,buildings,residential-onsite-fuel-usage,89.52299407,24.39875031,CH4,263.12095,1.39E-06,t of CH4 per MJ,2026,Emission
Narayanganj,buildings,residential-onsite-fuel-usage,90.6169717,23.71533775,CH4,261.76772,7.37E-07,t of CH4 per MJ,2026,Emission
Rangpur,buildings,residential-onsite-fuel-usage,89.26262719,25.63304901,CH4,256.63562,1.28E-06,t of CH4 per MJ,2026,Emission
Kishoreganj,buildings,residential-onsite-fuel-usage,90.92785766,24.33687305,CH4,254.38975,1.89E-06,t of CH4 per MJ,2026,Emission
Sunamganj,buildings,residential-onsite-fuel-usage,91.39011405,24.88646793,CH4,247.26115,2.33E-06,t of CH4 per MJ,2026,Emission
Brahamanbaria,buildings,residential-onsite-fuel-usage,91.11221975,23.95706463,CH4,243.61577,1.36E-06,t of CH4 per MJ,2026,Emission
Rajshahi,buildings,residential-onsite-fuel-usage,88.59755044,24.41521168,CH4,235.32431,7.53E-07,t of CH4 per MJ,2026,Emission
Naogaon,buildings,residential-onsite-fuel-usage,88.73828018,24.87316799,CH4,233.7767,8.20E-07,t of CH4 per MJ,2026,Emission
Kurigram,buildings,residential-onsite-fuel-usage,89.64450523,25.80355644,CH4,226.50167,1.68E-06,t of CH4 per MJ,2026,Emission
Netrakona,buildings,residential-onsite-fuel-usage,90.7927876,24.88535595,CH4,217.18481,1.48E-06,t of CH4 per MJ,2026,Emission
Pabna,buildings,residential-onsite-fuel-usage,89.33856711,24.08094883,CH4,214.77615,1.13E-06,t of CH4 per MJ,2026,Emission
Jamalpur,buildings,residential-onsite-fuel-usage,89.77782262,24.99966812,CH4,208.31638,1.60E-06,t of CH4 per MJ,2026,Emission
Gaibandha,buildings,residential-onsite-fuel-usage,89.53627013,25.34347057,CH4,207.3836,1.82E-06,t of CH4 per MJ,2026,Emission
Chandpur,buildings,residential-onsite-fuel-usage,90.8076815,23.24472523,CH4,198.35178,2.08E-06,t of CH4 per MJ,2026,Emission
Habiganj,buildings,residential-onsite-fuel-usage,91.43166194,24.3361721,CH4,191.11639,1.51E-06,t of CH4 per MJ,2026,Emission
Narsingdi,buildings,residential-onsite-fuel-usage,90.80575237,24.00730515,CH4,186.31309,1.54E-06,t of CH4 per MJ,2026,Emission
Barisal,buildings,residential-onsite-fuel-usage,90.25002892,22.82380976,CH4,184.92941,1.24E-06,t of CH4 per MJ,2026,Emission
Satkhira,buildings,residential-onsite-fuel-usage,89.13842168,22.47451782,CH4,180.18816,1.52E-06,t of CH4 per MJ,2026,Emission
Maulvibazar,buildings,residential-onsite-fuel-usage,91.8826094,24.48686098,CH4,178.90123,1.32E-06,t of CH4 per MJ,2026,Emission
Cox'S Bazar,buildings,residential-onsite-fuel-usage,92.09185387,21.33263111,CH4,177.65433,1.04E-06,t of CH4 per MJ,2026,Emission
Faridpur,buildings,residential-onsite-fuel-usage,89.87183105,23.4662315,CH4,176.46383,1.36E-06,t of CH4 per MJ,2026,Emission
Khulna,buildings,residential-onsite-fuel-usage,89.33178875,22.50158978,CH4,171.28569,8.01E-07,t of CH4 per MJ,2026,Emission
Nawabganj,buildings,residential-onsite-fuel-usage,88.2608918,24.69153214,CH4,169.67532,9.38E-07,t of CH4 per MJ,2026,Emission
Lakshmipur,buildings,residential-onsite-fuel-usage,90.85837351,22.86313117,CH4,169.37127,2.64E-06,t of CH4 per MJ,2026,Emission
Nilphamari,buildings,residential-onsite-fuel-usage,88.92202762,26.02052784,CH4,167.45449,1.56E-06,t of CH4 per MJ,2026,Emission
Kushtia,buildings,residential-onsite-fuel-usage,89.02495856,23.94281006,CH4,161.50221,9.45E-07,t of CH4 per MJ,2026,Emission
Jhenaidah,buildings,residential-onsite-fuel-usage,89.12274824,23.49500561,CH4,150.8692,1.40E-06,t of CH4 per MJ,2026,Emission
Natore,buildings,residential-onsite-fuel-usage,89.09054213,24.39326572,CH4,141.82328,9.39E-07,t of CH4 per MJ,2026,Emission
Thakurgaon,buildings,residential-onsite-fuel-usage,88.31190151,25.93596554,CH4,134.39457,1.06E-06,t of CH4 per MJ,2026,Emission
Bhola,buildings,residential-onsite-fuel-usage,90.7676299,22.39723759,CH4,134.34317,2.68E-06,t of CH4 per MJ,2026,Emission
Lalmonirhat,buildings,residential-onsite-fuel-usage,89.16543289,26.12210465,CH4,130.01869,1.85E-06,t of CH4 per MJ,2026,Emission
Sherpur,buildings,residential-onsite-fuel-usage,90.09527706,25.09214115,CH4,126.34172,1.64E-06,t of CH4 per MJ,2026,Emission
Feni,buildings,residential-onsite-fuel-usage,91.40197917,23.02090073,CH4,125.17349,1.29E-06,t of CH4 per MJ,2026,Emission
Bagerhat,buildings,residential-onsite-fuel-usage,89.74824061,22.40804318,CH4,122.93511,1.16E-06,t of CH4 per MJ,2026,Emission
Manikganj,buildings,residential-onsite-fuel-usage,89.94155818,23.83549976,CH4,122.8745,1.36E-06,t of CH4 per MJ,2026,Emission
Patuakhali,buildings,residential-onsite-fuel-usage,90.49766675,22.25868681,CH4,120.66986,1.48E-06,t of CH4 per MJ,2026,Emission
Panchagarh,buildings,residential-onsite-fuel-usage,88.54636242,26.32021618,CH4,111.17861,1.30E-06,t of CH4 per MJ,2026,Emission
Munshiganj,buildings,residential-onsite-fuel-usage,90.43809069,23.52661705,CH4,109.89456,1.19E-06,t of CH4 per MJ,2026,Emission
Gopalganj,buildings,residential-onsite-fuel-usage,89.86240928,23.10671997,CH4,109.14293,1.45E-06,t of CH4 per MJ,2026,Emission
Shariatpur,buildings,residential-onsite-fuel-usage,90.42202219,23.22814179,CH4,108.8385,1.68E-06,t of CH4 per MJ,2026,Emission
Madaripur,buildings,residential-onsite-fuel-usage,90.13017483,23.23116398,CH4,108.0265,1.59E-06,t of CH4 per MJ,2026,Emission
Chuadanga,buildings,residential-onsite-fuel-usage,88.82268639,23.60138702,CH4,100.87335,8.16E-07,t of CH4 per MJ,2026,Emission
Rajbari,buildings,residential-onsite-fuel-usage,89.57524755,23.73533821,CH4,95.0776,1.64E-06,t of CH4 per MJ,2026,Emission
Pirojpur,buildings,residential-onsite-fuel-usage,89.99539264,22.51473236,CH4,88.33385,2.18E-06,t of CH4 per MJ,2026,Emission
Joypurhat,buildings,residential-onsite-fuel-usage,89.09082916,25.06322479,CH4,83.17011,9.24E-07,t of CH4 per MJ,2026,Emission
Dhaka,buildings,non-residential-onsite-fuel-usage,90.35663986,23.78322506,CH4,81.87583,9.80E-07,t of CH4 per MJ,2026,Emission
Magura,buildings,residential-onsite-fuel-usage,89.4566823,23.46960831,CH4,75.79082,1.41E-06,t of CH4 per MJ,2026,Emission
Barguna,buildings,residential-onsite-fuel-usage,89.97252105,22.14954083,CH4,65.5022,1.49E-06,t of CH4 per MJ,2026,Emission
Narail,buildings,residential-onsite-fuel-usage,89.52866845,23.13234139,CH4,65.17741,1.10E-06,t of CH4 per MJ,2026,Emission
Khagrachhari,buildings,residential-onsite-fuel-usage,91.96224023,23.21044445,CH4,62.2041,8.31E-07,t of CH4 per MJ,2026,Emission
Meherpur,buildings,residential-onsite-fuel-usage,88.70081641,23.78840065,CH4,62.12233,7.84E-07,t of CH4 per MJ,2026,Emission
Rangamati,buildings,residential-onsite-fuel-usage,92.22334151,22.79609299,CH4,62.00528,6.46E-07,t of CH4 per MJ,2026,Emission
Jhalokati,buildings,residential-onsite-fuel-usage,90.12547576,22.56171608,CH4,52.72852,1.63E-06,t of CH4 per MJ,2026,Emission
Narayanganj,buildings,non-residential-onsite-fuel-usage,90.6169717,23.71533775,CH4,44.25209,6.31E-07,t of CH4 per MJ,2026,Emission
Gazipur,buildings,non-residential-onsite-fuel-usage,90.4077623,24.09239292,CH4,41.10328,7.77E-07,t of CH4 per MJ,2026,Emission
Bandarban,buildings,residential-onsite-fuel-usage,92.38619595,21.77005291,CH4,38.31919,1.07E-06,t of CH4 per MJ,2026,Emission
Chittagong,buildings,non-residential-onsite-fuel-usage,91.92721178,22.42351341,CH4,30.40986,6.02E-07,t of CH4 per MJ,2026,Emission
Comilla,buildings,non-residential-onsite-fuel-usage,91.07641037,23.42176151,CH4,14.33168,1.04E-06,t of CH4 per MJ,2026,Emission
Dinajpur,buildings,non-residential-onsite-fuel-usage,88.72473914,25.64259434,CH4,12.07845,9.74E-07,t of CH4 per MJ,2026,Emission
Narsingdi,buildings,non-residential-onsite-fuel-usage,90.80575237,24.00730515,CH4,11.29842,1.29E-06,t of CH4 per MJ,2026,Emission
Mymensingh,buildings,non-residential-onsite-fuel-usage,90.41626793,24.72212601,CH4,10.15672,8.58E-07,t of CH4 per MJ,2026,Emission
Jessore,buildings,non-residential-onsite-fuel-usage,89.12588422,23.08486843,CH4,8.30968,1.02E-06,t of CH4 per MJ,2026,Emission
Sylhet,buildings,non-residential-onsite-fuel-usage,91.95828109,24.89030552,CH4,7.96247,9.91E-07,t of CH4 per MJ,2026,Emission
Khulna,buildings,non-residential-onsite-fuel-usage,89.33178875,22.50158978,CH4,6.96519,6.41E-07,t of CH4 per MJ,2026,Emission
Munshiganj,buildings,non-residential-onsite-fuel-usage,90.43809069,23.52661705,CH4,6.72004,8.68E-07,t of CH4 per MJ,2026,Emission
Cox'S Bazar,buildings,non-residential-onsite-fuel-usage,92.09185387,21.33263111,CH4,6.35564,1.01E-06,t of CH4 per MJ,2026,Emission
Habiganj,buildings,non-residential-onsite-fuel-usage,91.43166194,24.3361721,CH4,5.80872,9.22E-07,t of CH4 per MJ,2026,Emission
Tangail,buildings,non-residential-onsite-fuel-usage,90.00162472,24.37570572,CH4,5.77507,7.92E-07,t of CH4 per MJ,2026,Emission
Sirajganj,buildings,non-residential-onsite-fuel-usage,89.52299407,24.39875031,CH4,4.52753,1.32E-06,t of CH4 per MJ,2026,Emission
Panchagarh,buildings,non-residential-onsite-fuel-usage,88.54636242,26.32021618,CH4,3.63509,1.22E-06,t of CH4 per MJ,2026,Emission
Nilphamari,buildings,non-residential-onsite-fuel-usage,88.92202762,26.02052784,CH4,3.45902,1.42E-06,t of CH4 per MJ,2026,Emission
Rangpur,buildings,non-residential-onsite-fuel-usage,89.26262719,25.63304901,CH4,3.42364,1.28E-06,t of CH4 per MJ,2026,Emission
Thakurgaon,buildings,non-residential-onsite-fuel-usage,88.31190151,25.93596554,CH4,3.29169,9.44E-07,t of CH4 per MJ,2026,Emission
Brahamanbaria,buildings,non-residential-onsite-fuel-usage,91.11221975,23.95706463,CH4,3.19029,1.19E-06,t of CH4 per MJ,2026,Emission
Kishoreganj,buildings,non-residential-onsite-fuel-usage,90.92785766,24.33687305,CH4,2.9917,1.59E-06,t of CH4 per MJ,2026,Emission
Bagerhat,buildings,non-residential-onsite-fuel-usage,89.74824061,22.40804318,CH4,2.8792,6.23E-07,t of CH4 per MJ,2026,Emission
Rajshahi,buildings,non-residential-onsite-fuel-usage,88.59755044,24.41521168,CH4,2.87309,5.30E-07,t of CH4 per MJ,2026,Emission
Satkhira,buildings,non-residential-onsite-fuel-usage,89.13842168,22.47451782,CH4,2.85595,1.34E-06,t of CH4 per MJ,2026,Emission
Bogra,buildings,non-residential-onsite-fuel-usage,89.33140768,24.82984257,CH4,2.85269,7.40E-07,t of CH4 per MJ,2026,Emission
Nawabganj,buildings,non-residential-onsite-fuel-usage,88.2608918,24.69153214,CH4,2.84248,1.88E-06,t of CH4 per MJ,2026,Emission
Jamalpur,buildings,non-residential-onsite-fuel-usage,89.77782262,24.99966812,CH4,2.68872,1.56E-06,t of CH4 per MJ,2026,Emission
Manikganj,buildings,non-residential-onsite-fuel-usage,89.94155818,23.83549976,CH4,2.59143,1.11E-06,t of CH4 per MJ,2026,Emission
Pabna,buildings,non-residential-onsite-fuel-usage,89.33856711,24.08094883,CH4,2.56305,9.64E-07,t of CH4 per MJ,2026,Emission
Kushtia,buildings,non-residential-onsite-fuel-usage,89.02495856,23.94281006,CH4,2.33356,7.80E-07,t of CH4 per MJ,2026,Emission
Chandpur,buildings,non-residential-onsite-fuel-usage,90.8076815,23.24472523,CH4,2.2511,1.80E-06,t of CH4 per MJ,2026,Emission
Kurigram,buildings,non-residential-onsite-fuel-usage,89.64450523,25.80355644,CH4,2.17435,1.83E-06,t of CH4 per MJ,2026,Emission
Natore,buildings,non-residential-onsite-fuel-usage,89.09054213,24.39326572,CH4,2.00967,8.47E-07,t of CH4 per MJ,2026,Emission
Lalmonirhat,buildings,non-residential-onsite-fuel-usage,89.16543289,26.12210465,CH4,1.95391,1.85E-06,t of CH4 per MJ,2026,Emission
Lakshmipur,buildings,non-residential-onsite-fuel-usage,90.85837351,22.86313117,CH4,1.78252,2.26E-06,t of CH4 per MJ,2026,Emission
Noakhali,buildings,non-residential-onsite-fuel-usage,91.11936714,22.81587782,CH4,1.77246,1.98E-06,t of CH4 per MJ,2026,Emission
Feni,buildings,non-residential-onsite-fuel-usage,91.40197917,23.02090073,CH4,1.6169,1.17E-06,t of CH4 per MJ,2026,Emission
Barisal,buildings,non-residential-onsite-fuel-usage,90.25002892,22.82380976,CH4,1.58706,7.08E-07,t of CH4 per MJ,2026,Emission
Maulvibazar,buildings,non-residential-onsite-fuel-usage,91.8826094,24.48686098,CH4,1.56351,1.33E-06,t of CH4 per MJ,2026,Emission
Narail,buildings,non-residential-onsite-fuel-usage,89.52866845,23.13234139,CH4,1.07867,1.05E-06,t of CH4 per MJ,2026,Emission
Shariatpur,buildings,non-residential-onsite-fuel-usage,90.42202219,23.22814179,CH4,0.99297,1.31E-06,t of CH4 per MJ,2026,Emission
Faridpur,buildings,non-residential-onsite-fuel-usage,89.87183105,23.4662315,CH4,0.98441,1.24E-06,t of CH4 per MJ,2026,Emission
Madaripur,buildings,non-residential-onsite-fuel-usage,90.13017483,23.23116398,CH4,0.91201,1.43E-06,t of CH4 per MJ,2026,Emission
